magnetometer-calibrated.txt

All values are in micro-Tesla (uT).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
7.771 7.770 9.100002 -23.799988 -39.1
7.790 7.790 8.899998 -23.799988 -39.1
7.810 7.810 8.799999 -23.799988 -39.0
7.831 7.830 8.600002 -23.799988 -39.1
7.851 7.850 8.5 -23.799988 -39.1
7.871 7.870 8.299999 -23.799988 -39.200005
7.891 7.890 8.100002 -23.799988 -39.300003
7.911 7.910 7.9000015 -23.700012 -39.300003
7.931 7.930 7.799999 -23.799988 -39.4
7.952 7.950 7.700001 -23.799988 -39.300003
7.972 7.970 7.700001 -23.799988 -39.300003
7.992 7.990 7.5999985 -23.799988 -39.300003
8.012 8.010 7.5 -23.799988 -39.200005
8.032 8.030 7.5 -23.799988 -39.200005
8.052 8.050 7.4000015 -23.799988 -39.200005
8.072 8.070 7.299999 -23.899994 -39.200005
8.092 8.090 7.299999 -23.899994 -39.200005
8.112 8.110 7.299999 -23.899994 -39.200005
8.132 8.130 7.299999 -23.899994 -39.200005
8.152 8.150 7.200001 -23.899994 -39.1
8.172 8.170 7.200001 -23.899994 -39.1
8.192 8.190 7.200001 -23.899994 -39.1
8.212 8.210 7.299999 -23.799988 -39.1
8.232 8.230 7.299999 -23.799988 -39.0
8.252 8.250 7.299999 -23.799988 -39.0
8.272 8.270 7.4000015 -23.799988 -39.0
8.292 8.290 7.4000015 -23.799988 -39.1
8.312 8.310 7.5 -23.799988 -39.0
8.332 8.330 7.5 -23.799988 -39.1
8.351 8.350 7.5999985 -23.799988 -39.0
8.371 8.370 7.5999985 -23.799988 -39.0
8.392 8.390 7.799999 -23.700012 -39.0
8.412 8.410 7.799999 -23.600006 -39.1
8.431 8.430 7.9000015 -23.5 -39.1
8.452 8.450 7.9000015 -23.5 -39.0
8.474 8.470 8.0 -23.399994 -39.0
8.492 8.490 8.100002 -23.399994 -39.1
8.512 8.510 8.100002 -23.299988 -39.1
8.532 8.530 8.100002 -23.299988 -39.0
8.551 8.550 8.100002 -23.200012 -39.1
8.571 8.570 8.0 -23.200012 -39.200005
8.592 8.590 8.0 -23.100006 -39.200005
8.612 8.610 8.0 -23.0 -39.200005
8.631 8.630 8.0 -23.0 -39.300003
8.651 8.650 8.0 -23.0 -39.300003
8.672 8.670 7.9000015 -23.0 -39.4
8.692 8.690 7.799999 -22.899994 -39.300003
8.712 8.710 7.700001 -22.899994 -39.300003
8.731 8.730 7.5999985 -22.899994 -39.4
8.752 8.750 7.5 -22.799988 -39.4
8.772 8.770 7.299999 -22.700012 -39.5
8.792 8.790 7.200001 -22.700012 -39.6
8.812 8.810 7.0999985 -22.600006 -39.700005
8.832 8.830 6.9000015 -22.600006 -39.700005
8.851 8.850 6.799999 -22.600006 -39.700005
8.871 8.870 6.700001 -22.5 -39.800003
8.892 8.890 6.5999985 -22.5 -39.700005
8.912 8.910 6.5 -22.399994 -39.700005
8.932 8.930 6.4000015 -22.399994 -39.800003
8.952 8.950 6.299999 -22.299988 -39.800003
8.972 8.970 6.200001 -22.200012 -39.800003
8.992 8.990 6.0999985 -22.200012 -39.800003
9.012 9.010 6.0999985 -22.200012 -39.9
9.032 9.030 6.0999985 -22.299988 -39.9
9.052 9.050 6.0999985 -22.200012 -39.800003
9.072 9.070 6.0999985 -22.299988 -39.800003
9.092 9.090 6.0 -22.299988 -39.800003
9.112 9.110 6.0999985 -22.299988 -39.700005
9.132 9.130 6.0999985 -22.299988 -39.700005
9.152 9.150 6.0 -22.399994 -39.700005
9.172 9.170 6.0 -22.399994 -39.6
9.192 9.190 6.0 -22.399994 -39.5
9.212 9.210 6.0 -22.5 -39.5
9.232 9.230 6.0 -22.5 -39.5
9.252 9.250 6.0 -22.5 -39.4
9.272 9.270 6.0 -22.5 -39.4
9.292 9.290 6.0999985 -22.5 -39.4
9.312 9.310 6.0999985 -22.5 -39.4
9.332 9.330 6.200001 -22.5 -39.300003
9.355 9.350 6.200001 -22.600006 -39.300003
9.372 9.370 6.299999 -22.600006 -39.200005
9.392 9.390 6.4000015 -22.600006 -39.1
9.412 9.410 6.4000015 -22.700012 -39.1
9.432 9.430 6.4000015 -22.700012 -39.0
9.452 9.450 6.5 -22.799988 -39.1
9.472 9.470 6.5999985 -22.799988 -38.9
9.492 9.490 6.700001 -22.799988 -39.0
9.512 9.510 6.700001 -22.799988 -38.9
9.532 9.530 6.700001 -22.899994 -38.9
9.551 9.550 6.700001 -22.899994 -38.800003
9.571 9.570 6.700001 -22.899994 -38.800003
9.591 9.590 6.700001 -22.899994 -38.700005
9.611 9.610 6.700001 -22.899994 -38.700005
9.631 9.630 6.5999985 -23.0 -38.700005
9.651 9.650 6.5 -23.100006 -38.700005
9.672 9.670 6.4000015 -23.100006 -38.700005
9.692 9.690 6.4000015 -23.100006 -38.700005
9.711 9.710 6.299999 -23.200012 -38.6
9.731 9.730 6.200001 -23.200012 -38.6
9.751 9.750 6.200001 -23.299988 -38.5
9.772 9.770 6.200001 -23.299988 -38.5
9.792 9.790 6.0999985 -23.399994 -38.5
9.812 9.810 6.0999985 -23.399994 -38.4
9.832 9.830 6.0 -23.399994 -38.4
9.851 9.850 6.0 -23.5 -38.4
9.871 9.870 5.799999 -23.5 -38.4
9.892 9.890 5.700001 -23.5 -38.4
9.912 9.910 5.5999985 -23.5 -38.4
9.932 9.930 5.5 -23.5 -38.5
9.952 9.950 5.5 -23.5 -38.5
9.972 9.970 5.5 -23.5 -38.5
9.992 9.990 5.4000015 -23.5 -38.6
10.012 10.010 5.299999 -23.5 -38.6
10.032 10.030 5.200001 -23.399994 -38.700005
10.052 10.050 5.0999985 -23.399994 -38.800003
10.071 10.070 5.0 -23.299988 -38.800003
10.092 10.090 4.9000015 -23.299988 -38.800003
10.112 10.110 4.9000015 -23.399994 -38.9
10.132 10.130 4.9000015 -23.399994 -39.0
10.153 10.150 4.799999 -23.399994 -39.0
10.172 10.170 4.9000015 -23.399994 -39.0
10.192 10.190 4.9000015 -23.399994 -39.1
10.212 10.210 4.9000015 -23.399994 -39.1
10.231 10.230 4.9000015 -23.399994 -39.200005
10.253 10.250 5.0 -23.299988 -39.200005
10.272 10.270 5.0 -23.299988 -39.200005
10.292 10.290 5.0999985 -23.299988 -39.200005
10.312 10.310 5.200001 -23.200012 -39.4
10.335 10.330 5.299999 -23.200012 -39.4
10.352 10.350 5.299999 -23.100006 -39.4
10.372 10.370 5.4000015 -23.100006 -39.4
10.392 10.390 5.5 -23.100006 -39.4
10.412 10.410 5.5 -23.100006 -39.5
10.432 10.430 5.5999985 -23.100006 -39.5
10.452 10.450 5.700001 -23.0 -39.6
10.472 10.470 5.799999 -23.0 -39.6
10.492 10.490 5.9000015 -23.0 -39.6
10.511 10.510 6.0 -23.0 -39.6
10.532 10.530 6.0 -23.0 -39.5
10.552 10.550 6.0999985 -23.0 -39.6
10.571 10.570 6.200001 -23.0 -39.700005
10.591 10.590 6.299999 -22.899994 -39.700005
10.611 10.610 6.4000015 -22.899994 -39.700005
10.633 10.630 6.5 -22.799988 -39.700005
10.651 10.650 6.5999985 -22.700012 -39.700005
10.671 10.670 6.5999985 -22.600006 -39.800003
10.692 10.690 6.5999985 -22.5 -39.9
10.711 10.710 6.5999985 -22.399994 -39.9
10.731 10.730 6.5999985 -22.399994 -39.9
10.752 10.750 6.5999985 -22.299988 -39.9
10.772 10.770 6.5999985 -22.299988 -39.9
10.792 10.790 6.5 -22.299988 -39.9
10.812 10.810 6.5 -22.299988 -39.9
10.833 10.830 6.4000015 -22.299988 -39.9
10.852 10.850 6.299999 -22.299988 -40.0
10.872 10.870 6.299999 -22.399994 -40.0
10.892 10.890 6.200001 -22.399994 -40.0
10.912 10.910 6.0 -22.399994 -39.9
10.934 10.930 5.9000015 -22.399994 -40.0
10.952 10.950 5.799999 -22.399994 -40.1
10.972 10.970 5.700001 -22.399994 -40.1
10.991 10.990 5.5999985 -22.299988 -40.200005
11.012 11.010 5.5 -22.299988 -40.300003
11.032 11.030 5.4000015 -22.200012 -40.300003
11.051 11.050 5.299999 -22.200012 -40.300003
11.072 11.070 5.299999 -22.100006 -40.300003
11.092 11.090 5.299999 -22.100006 -40.300003
11.112 11.110 5.299999 -22.0 -40.4
11.132 11.130 5.4000015 -21.899994 -40.5
11.152 11.150 5.4000015 -21.799988 -40.6
11.172 11.170 5.4000015 -21.799988 -40.6
11.191 11.190 5.4000015 -21.700012 -40.700005
11.215 11.210 5.4000015 -21.700012 -40.700005
11.232 11.230 5.5 -21.600006 -40.700005
11.251 11.250 5.5 -21.600006 -40.700005
