gyroscope-calibrated.txt

All values are in radians/second.
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
10.068 10.068 -1.1551462 0.44687235 1.0639561
10.078 10.078 -1.1997393 0.2947669 1.1684141
10.089 10.088 -1.2333369 0.1053987 1.2618765
10.098 10.098 -1.2229522 0.100511774 1.3583932
10.108 10.108 -1.2412782 0.1280007 1.4255884
10.118 10.118 -1.2852606 0.14754839 1.4542991
10.128 10.128 -1.3506231 0.17686993 1.4970596
10.138 10.137 -1.4477507 0.20313714 1.5660874
10.148 10.148 -1.5577065 0.25200635 1.6338935
10.158 10.158 -1.6206255 0.4407637 1.6760432
10.168 10.168 -1.6756034 0.2666671 1.7273558
10.178 10.178 -1.5332718 0.14143975 1.7236906
10.188 10.188 -1.0604621 0.08524014 1.5911329
10.198 10.198 -0.78923786 -0.0045570508 1.4396383
10.208 10.208 -0.61269784 -0.012498299 1.2899762
10.218 10.218 -0.5467244 0.07180111 1.1739119
10.228 10.228 -0.58948493 0.19947195 1.1079384
10.239 10.238 -0.7269296 0.34669045 1.1030515
10.248 10.248 -0.9547823 0.53605866 1.1586403
10.258 10.258 -1.2504412 0.7736853 1.2337767
10.268 10.268 -1.6102408 1.0504072 1.332126
10.278 10.278 -2.031127 1.3515638 1.4207015
10.288 10.288 -2.510656 1.6527203 1.4652946
10.298 10.297 -3.3017266 2.1065934 1.4310862
10.308 10.308 -3.7232237 2.2721379 1.3803843
10.318 10.318 -3.7690384 2.1664581 1.2838676
10.329 10.328 -3.3469305 1.8109344 1.1311513
10.338 10.337 -2.642603 1.27826 0.9393397
10.348 10.348 -1.9138409 0.6924402 0.75180405
10.358 10.358 -1.2693781 0.19091983 0.5984769
10.368 10.368 -0.70066243 -0.14139086 0.4952407
10.378 10.378 -0.21746804 -0.2867768 0.46714088
10.388 10.387 0.12889257 -0.34053296 0.48119077
10.398 10.398 0.3213151 -0.3393112 0.5331143
10.408 10.408 0.34391713 -0.30876794 0.64856786
10.419 10.418 0.17531833 -0.2372967 0.68521976
10.429 10.428 -0.120951325 -0.12062144 0.6577308
10.438 10.437 -0.43432516 -0.0033353195 0.55388373
10.448 10.448 -0.65301496 0.011325445 0.41277388
10.458 10.458 -0.6951646 -0.10473895 0.2539489
10.468 10.468 -0.52839845 -0.31365487 0.103065185
10.479 10.478 -0.20830505 -0.5586118 -0.028881708
10.488 10.487 0.21074851 -0.7730255 -0.14922217
10.498 10.498 0.6267477 -0.956896 -0.28239077
10.508 10.508 0.9682214 -1.1279383 -0.4454918
10.518 10.518 1.22845 -1.2091833 -0.69839
10.528 10.528 1.2107348 -1.2159028 -0.78207856
10.538 10.537 1.137431 -1.2727133 -0.6977792
10.548 10.548 1.0549643 -1.3154739 -0.5206282
10.558 10.558 0.9682214 -1.3661757 -0.32881653
10.568 10.568 0.8216138 -1.3099761 -0.17487851
10.578 10.578 0.57360244 -1.1010602 -0.07775093
10.588 10.588 0.21930061 -0.75042355 -0.028881708
10.598 10.598 -0.16615535 -0.15605164 -0.018497
10.608 10.608 -0.43066 0.5067372 -0.014220944
10.622 10.618 -0.52473325 0.73336816 0.09390221
10.628 10.628 -0.5186246 0.18114598 0.4139956
10.638 10.638 -0.43737948 -0.13650395 0.5404447
10.648 10.647 -0.3078761 -0.15360817 0.52334046
10.659 10.658 -0.13194689 -0.06442185 0.4243803
10.668 10.668 0.04948008 -0.014941759 0.33580485
10.678 10.678 0.19792034 -0.01982868 0.2576141
10.688 10.688 0.29138273 -0.08458039 0.17209296
10.700 10.698 0.3359759 -0.16154942 0.06335895
10.711 10.708 0.3585779 -0.16460374 -0.052705456
10.718 10.718 0.36529744 -0.10412808 -0.124787554
10.730 10.729 0.35369098 -0.092521645 -0.13456139
10.737 10.737 0.34391713 -0.14261259 -0.104628995
10.747 10.748 0.312763 -0.13589308 -0.079583526
10.758 10.758 0.27122417 -0.13344961 -0.056370646
10.773 10.767 0.2516765 -0.16399288 -0.030714305
10.778 10.778 0.26083946 -0.14261259 -0.011777483
10.787 10.787 0.27183503 -0.08396953 0.014489723
10.798 10.797 0.27977628 -0.050371945 0.04320039
10.808 10.807 0.23945917 -0.03937637 0.03525914
10.818 10.817 0.16554448 -0.07175223 -0.015442673
10.827 10.827 0.06902777 -0.12367578 -0.0887465
10.837 10.837 -0.029321536 -0.092521645 -0.17915456
10.847 10.847 -0.122173056 0.026597079 -0.25490186
10.857 10.857 -0.13072516 0.07241197 -0.22741291
10.867 10.867 -0.1020145 0.113339946 -0.13944831
10.877 10.878 -0.055588737 0.17015041 -0.0325469
10.888 10.888 -0.02871067 0.23856731 0.04686558
10.897 10.898 -0.039706245 0.31003854 0.098789126
10.907 10.907 -0.076358154 0.34180352 0.1293324
10.919 10.918 -0.11545354 0.3020973 0.13116498
10.928 10.928 -0.11789699 0.2177979 0.09512394
10.938 10.938 -0.075747296 0.10234438 0.01998751
10.949 10.948 0.034819316 -0.04670675 -0.12600929
10.958 10.958 0.0983493 -0.11817798 -0.17732196
10.968 10.968 0.13683382 -0.14872125 -0.17426763
10.978 10.978 0.14844024 -0.14139086 -0.13944831
10.988 10.988 0.12583824 -0.0949651 -0.1027964
10.998 10.998 0.08857546 -0.039987236 -0.066755354
11.008 11.008 0.05742133 3.2987073E-4 -0.03132517
11.017 11.017 0.04337143 0.036981788 0.021209242
11.027 11.028 0.04948008 0.07546629 0.07557625
11.037 11.038 0.054367006 0.08951619 0.0975674
11.047 11.048 0.05253441 0.08340755 0.06885673
11.057 11.057 0.04948008 0.060194667 0.009602802
11.068 11.067 0.09285151 0.04675563 -0.07775093
11.077 11.078 0.13683382 0.08401841 -0.1168463
11.087 11.087 0.17531833 0.11883773 -0.13761573
11.099 11.098 0.20219639 0.14815927 -0.1290636
11.108 11.108 0.22418754 0.18175685 -0.0905791
11.118 11.118 0.24678956 0.22268482 -0.028270844
11.128 11.128 0.24007004 0.2611693 0.04136779
11.138 11.138 0.19547687 0.30576247 0.09817827
11.148 11.147 0.11362094 0.36318383 0.13727364
11.158 11.158 -0.009162985 0.40533352 0.14582576
11.168 11.168 -0.1423316 0.398614 0.12261288
11.178 11.178 -0.27427852 0.34730133 0.095734805
11.188 11.188 -0.27672195 0.31370375 0.07007846
11.198 11.198 -0.21502458 0.27644095 0.04442212
11.208 11.208 -0.10690142 0.24406512 0.02792876
11.220 11.218 0.0146607645 0.20191541 0.009602802
11.228 11.228 0.12034045 0.12922244 -0.015442673
11.238 11.238 0.20219639 0.07241197 -0.0325469
11.248 11.248 0.24373522 0.06324899 -0.0325469
11.259 11.258 0.24129178 0.100511774 -0.013610078
11.268 11.268 0.18570304 0.15060273 0.018154915
11.278 11.278 0.05375614 0.20985666 0.049919907
11.288 11.288 -0.02015856 0.23123695 0.05969375
11.298 11.298 -0.07269296 0.24101077 0.06091548
11.308 11.308 -0.09590584 0.22085224 0.046254713
11.318 11.318 -0.09712757 0.15915483 0.018765781
11.328 11.328 -0.05925393 0.098679185 -0.0068905605
11.338 11.338 -0.009162985 0.06447072 -0.023994787
11.348 11.348 0.033597585 0.055307742 -0.042320747
11.358 11.358 0.054367006 0.033316594 -0.066755354
11.369 11.368 0.073303826 0.022931885 -0.09913121
11.378 11.378 0.091018915 0.060194667 -0.11806803
11.388 11.388 0.095294975 0.14632668 -0.06431189
11.398 11.398 0.08063421 0.1860329 0.0010506879
11.408 11.408 0.051923543 0.21352185 0.059082884
11.418 11.418 0.015271626 0.2196305 0.09512394
11.429 11.428 -0.025656343 0.19947195 0.0975674
11.439 11.438 -0.065973446 0.16098744 0.07924144
11.448 11.448 -0.08491027 0.1280007 0.042589523
11.458 11.458 -0.0842994 0.11578341 0.0053267446
11.468 11.468 -0.022602014 0.10967475 -0.015442673
11.478 11.478 0.33169985 0.2196305 0.011435397
11.487 11.488 0.10873401 -0.4364388 -0.21580647
11.497 11.498 -0.077579886 -0.41200417 -0.3575272
11.507 11.507 -0.21074851 -0.3270939 -0.23840849
11.517 11.517 -0.3390302 -0.32648304 -0.086913906
11.527 11.528 -0.40317106 -0.15116471 0.03525914
11.537 11.538 -0.38484508 0.08585101 0.14521489
11.547 11.548 -0.29199362 0.23123695 0.18064508
