gyroscope.txt

All values are in radians/second. Factory calibration and temperature compensation are still applied to the rate of rotation (angular speeds).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z estimated-drift-x estimated-drift-y estimated-drift-z
2.139 2.138 -0.11911872 0.029932396 0.009162978 -0.07391469 0.03143512 0.0075014257
2.148 2.148 -0.12461651 0.016493361 0.01038471 -0.07391469 0.03143512 0.0075014257
2.158 2.158 -0.1142318 0.013439035 0.007941248 -0.07391469 0.03143512 0.0075014257
2.168 2.168 -0.0983493 0.009773844 0.0067195175 -0.07391469 0.03143512 0.0075014257
2.178 2.178 -0.09162979 0.002443461 0.007330383 -0.07391469 0.03143512 0.0075014257
2.188 2.188 -0.09590584 6.1086525E-4 0.010995574 -0.07391469 0.03143512 0.0075014257
2.198 2.198 -0.0983493 0.0067195175 0.01160644 -0.07391469 0.03143512 0.0075014257
2.208 2.208 -0.10262536 0.013439035 0.010995574 -0.07391469 0.03143512 0.0075014257
2.219 2.217 -0.09896017 0.014660766 0.007941248 -0.07391469 0.03143512 0.0075014257
2.229 2.228 -0.08124508 0.028099801 0.007941248 -0.07391469 0.03143512 0.0075014257
2.238 2.238 -0.070249505 0.040927973 0.009773844 -0.07391469 0.03143512 0.0075014257
2.248 2.248 -0.073303826 0.028099801 0.008552114 -0.07391469 0.03143512 0.0075014257
2.258 2.258 -0.08857546 0.013439035 0.013439035 -0.07391469 0.03143512 0.0075014257
2.268 2.268 -0.1020145 0.01160644 0.014049901 -0.07391469 0.03143512 0.0075014257
2.279 2.277 -0.106901415 0.017715093 0.01160644 -0.07391469 0.03143512 0.0075014257
2.288 2.288 -0.09896017 0.027488936 0.009773844 -0.07391469 0.03143512 0.0075014257
2.298 2.298 -0.093462385 0.034208454 0.01160644 -0.07391469 0.03143512 0.0075014257
2.308 2.308 -0.09040806 0.028099801 0.010995574 -0.07391469 0.03143512 0.0075014257
2.319 2.318 -0.095294975 0.016493361 0.009162978 -0.07391469 0.03143512 0.0075014257
2.329 2.328 -0.09590584 0.017104227 0.009773844 -0.07391469 0.03143512 0.0075014257
2.339 2.338 -0.0842994 0.02565634 0.009162978 -0.07391469 0.03143512 0.0075014257
2.349 2.347 -0.06780604 0.029321533 0.007330383 -0.07391469 0.03143512 0.0075014257
2.358 2.358 -0.055588737 0.030543262 0.0030543262 -0.07391469 0.03143512 0.0075014257
2.368 2.368 -0.05497787 0.028099801 0.0061086523 -0.07391469 0.03143512 0.0075014257
2.379 2.378 -0.06291912 0.023823744 0.007941248 -0.07391469 0.03143512 0.0075014257
2.388 2.388 -0.0720821 0.029321533 0.0061086523 -0.07391469 0.03143512 0.0075014257
2.399 2.398 -0.08674286 0.029321533 0.004886922 -0.07391469 0.03143512 0.0075014257
2.409 2.408 -0.10873401 0.016493361 0.007941248 -0.07391469 0.03143512 0.0075014257
2.419 2.418 -0.11728613 0.030543262 0.01160644 -0.07391469 0.03143512 0.0075014257
2.428 2.427 -0.11301007 0.051923547 0.013439035 -0.07391469 0.03143512 0.0075014257
2.438 2.438 -0.09773844 0.056199603 0.014660766 -0.07391469 0.03143512 0.0075014257
2.448 2.447 -0.092240654 0.03970624 0.014660766 -0.07391469 0.03143512 0.0075014257
2.458 2.458 -0.08246681 0.043982297 0.009773844 -0.07391469 0.03143512 0.0075014257
2.468 2.468 -0.07513642 0.047647487 0.009162978 -0.07391469 0.03143512 0.0075014257
2.481 2.478 -0.07880162 0.047036625 0.0067195175 -0.07391469 0.03143512 0.0075014257
2.488 2.487 -0.093462385 0.04520403 0.010995574 -0.07391469 0.03143512 0.0075014257
2.498 2.498 -0.10262536 0.04337143 0.014049901 -0.07391469 0.03143512 0.0075014257
2.508 2.508 -0.10262536 0.03359759 0.014049901 -0.07391469 0.03143512 0.0075014257
2.518 2.518 -0.09162979 0.028710667 0.01282817 -0.07391469 0.03143512 0.0075014257
2.528 2.528 -0.08368854 0.02687807 0.009773844 -0.07391469 0.03143512 0.0075014257
2.539 2.538 -0.08246681 0.02565634 0.009773844 -0.07391469 0.03143512 0.0075014257
2.549 2.548 -0.08246681 0.021991149 0.009773844 -0.07391469 0.03143512 0.0075014257
2.558 2.558 -0.0842994 0.027488936 0.007941248 -0.07391469 0.03143512 0.0075014257
2.568 2.568 -0.08124508 0.040927973 0.0061086523 -0.07391469 0.03143512 0.0075014257
2.578 2.578 -0.07147124 0.048258353 0.002443461 -0.07391469 0.03143512 0.0075014257
2.588 2.587 -0.064751714 0.05009095 6.1086525E-4 -0.07391469 0.03143512 0.0075014257
2.598 2.597 -0.06414085 0.05131268 0.004276057 -0.07391469 0.03143512 0.0075014257
2.608 2.608 -0.07086037 0.04886922 0.0061086523 -0.07391469 0.03143512 0.0075014257
2.618 2.618 -0.07574729 0.03970624 0.004886922 -0.07391469 0.03143512 0.0075014257
2.631 2.628 -0.077579886 0.040927973 0.005497787 -0.07391469 0.03143512 0.0075014257
2.638 2.638 -0.07452556 0.043982297 0.0061086523 -0.07391469 0.03143512 0.0075014257
2.648 2.648 -0.07880162 0.04337143 0.008552114 -0.07391469 0.03143512 0.0075014257
2.658 2.658 -0.08857546 0.04153884 0.007330383 -0.07391469 0.03143512 0.0075014257
2.668 2.668 -0.09101892 0.042760566 0.008552114 -0.07391469 0.03143512 0.0075014257
2.678 2.677 -0.08002335 0.048258353 0.01038471 -0.07391469 0.03143512 0.0075014257
2.688 2.688 -0.0720821 0.059253927 0.01282817 -0.07391469 0.03143512 0.0075014257
2.698 2.698 -0.06658431 0.06719518 0.007330383 -0.07391469 0.03143512 0.0075014257
2.708 2.708 -0.06963864 0.05497787 0.009162978 -0.07391469 0.03143512 0.0075014257
2.718 2.718 -0.076358154 0.03970624 0.007941248 -0.07391469 0.03143512 0.0075014257
2.729 2.728 -0.08002335 0.037873644 0.007330383 -0.07391469 0.03143512 0.0075014257
2.739 2.737 -0.08368854 0.03848451 0.0061086523 -0.07391469 0.03143512 0.0075014257
2.748 2.748 -0.081855945 0.03726278 0.004276057 -0.07391469 0.03143512 0.0075014257
2.759 2.758 -0.07391469 0.026267206 0.0036651916 -0.07391469 0.03143512 0.0075014257
2.769 2.768 -0.0580322 0.022602014 0.007941248 -0.07391469 0.03143512 0.0075014257
2.778 2.778 -0.062308256 0.032986723 0.013439035 -0.07391469 0.03143512 0.0075014257
2.788 2.788 -0.07269296 0.04153884 0.016493361 -0.07391469 0.03143512 0.0075014257
2.798 2.798 -0.08552113 0.044593163 0.015271631 -0.07391469 0.03143512 0.0075014257
2.809 2.808 -0.095294975 0.047036625 0.015271631 -0.07391469 0.03143512 0.0075014257
2.818 2.818 -0.10140363 0.04520403 0.01038471 -0.07391469 0.03143512 0.0075014257
2.827 2.827 -0.1001819 0.035430185 0.010995574 -0.07391469 0.03143512 0.0075014257
2.838 2.838 -0.08735373 0.035430185 0.0061086523 -0.07391469 0.03143512 0.0075014257
2.848 2.848 -0.07574729 0.032986723 0.0030543262 -0.07391469 0.03143512 0.0075014257
2.858 2.858 -0.058643065 0.025045475 0.0036651916 -0.07391469 0.03143512 0.0075014257
2.868 2.868 -0.055588737 0.028710667 0.0036651916 -0.07391469 0.03143512 0.0075014257
2.879 2.877 -0.07147124 0.02565634 0.004886922 -0.07391469 0.03143512 0.0075014257
2.889 2.887 -0.08857546 0.01160644 0.007330383 -0.07391469 0.03143512 0.0075014257
2.899 2.898 -0.09712757 0.01160644 0.008552114 -0.07391469 0.03143512 0.0075014257
2.909 2.908 -0.09712757 0.020158553 0.010995574 -0.07391469 0.03143512 0.0075014257
