location-gps.txt

This provider determines location using satellites. Depending on conditions, this provider may take a while to return a location fix..
http://developer.android.com/reference/android/location/LocationManager.html

elapsed-time-system elapsed-time-sensor latitude longitude altitude bearing accuracy speed
683.399 683.724 52.0048687979579 4.365795822814107 52.0 302.4 2.0 1.17
684.409 684.724 52.00487466529012 4.365778220817447 51.0 309.7 2.5 1.0699999
685.397 685.724 52.00488053262234 4.365758690983057 50.0 305.0 2.5 1.17
686.398 686.724 52.00488539412618 4.365738993510604 50.0 312.4 2.5 1.3399999
687.414 687.724 52.00489348266274 4.365719463676214 49.0 309.8 2.5 1.1999999
688.396 688.724 52.00489637441933 4.365702196955681 49.0 291.3 2.5 1.04
689.400 689.724 52.00489717070013 4.365683421492577 49.0 283.4 2.5 1.12
690.418 690.724 52.004894530400634 4.365660203620791 49.0 282.9 2.5 1.09
691.404 691.724 52.00489473994821 4.365643188357353 50.0 299.5 2.5 1.25
692.390 692.724 52.004903331398964 4.3656286876648664 50.0 314.5 2.5 1.11
693.408 693.724 52.00491410214454 4.365618629381061 50.0 319.3 3.0 1.2099999
694.398 694.724 52.00492206495255 4.365610079839826 50.0 326.6 2.5 1.12
695.396 695.724 52.004929231479764 4.365604044869542 50.0 332.1 2.5 0.91999996
696.415 696.724 52.00493606273085 4.365599686279893 50.0 338.5 2.5 0.97999996
697.407 697.724 52.00494654010981 4.365596501156688 50.0 338.4 2.5 1.16
698.408 698.724 52.00495940633118 4.365587783977389 50.0 333.6 3.0 1.14
699.372 699.724 52.00496841687709 4.365579402074218 50.0 332.7 3.0 1.1899999
700.403 700.724 52.004977427423 4.365570601075888 51.0 330.1 3.0 0.89
701.406 701.724 52.00498593505472 4.36556632630527 50.0 327.3 3.0 1.03
702.406 702.724 52.004994694143534 4.365557776764035 50.0 324.3 3.0 0.61
703.400 703.724 52.00500391423702 4.365552412346005 50.0 318.3 3.0 0.93
704.398 704.724 52.00501233804971 4.365535732358694 50.0 319.9 3.0 0.85999995
705.395 705.724 52.00501992367208 4.365526847541332 50.0 320.6 3.0 0.88
706.405 706.724 52.00502813793719 4.36551502905786 50.0 322.9 3.0 0.96999997
707.414 707.724 52.005038908682764 4.365505641326308 49.0 322.1 3.0 0.91999996
708.399 708.724 52.005048296414316 4.365501031279564 50.0 315.8 3.5 0.71999997
709.398 709.724 52.00505734886974 4.365489212796092 50.0 306.0 3.5 0.71
710.398 710.724 52.005063677206635 4.3654814176261425 50.0 302.1 3.0 0.48999998
711.402 711.724 52.00506849680096 4.365472365170717 50.0 304.8 3.5 0.71
712.402 712.724 52.00507914181799 4.365462642163038 49.0 316.7 3.5 0.97999996
713.427 713.724 52.00509137939662 4.365454008802772 49.0 328.8 3.5 1.28
714.408 714.724 52.00510571245104 4.365448812022805 49.0 332.8 3.5 1.28
715.404 715.724 52.005120757967234 4.365444369614124 48.0 333.0 3.5 1.23
716.397 716.724 52.00513513293117 4.365432802587748 48.0 335.4 3.5 1.36
717.403 717.724 52.00515034608543 4.365424253046513 48.0 336.2 3.5 1.25
718.402 718.724 52.005162122659385 4.365415368229151 48.0 329.0 3.5 1.0
719.410 719.724 52.005175282247365 4.365400364622474 47.0 322.6 3.5 1.14
720.402 720.724 52.00518596917391 4.365390054881573 47.0 321.2 3.5 0.98999995
721.415 721.724 52.00519565027207 4.365375554189086 47.0 316.4 3.0 0.97999996
722.380 722.724 52.005204618908465 4.365363568067551 47.0 316.3 3.0 0.82
723.409 723.724 52.005214132368565 4.365356275811791 47.0 321.5 3.0 0.76
724.400 724.724 52.00522247236222 4.365341942757368 47.0 324.7 3.0 0.88
725.399 725.724 52.00523156672716 4.365329621359706 47.0 324.1 3.0 0.63
726.405 726.724 52.005242966115475 4.365319227799773 47.0 325.3 3.0 0.90999997
727.409 727.724 52.005253694951534 4.3653064873069525 47.0 328.0 3.5 1.01
728.402 728.724 52.005265513435006 4.365299781784415 47.0 335.3 3.5 1.1899999
729.408 729.724 52.005285755731165 4.365294082090259 47.0 335.9 3.5 1.37
730.400 730.724 52.00530310627073 4.365286789834499 47.0 336.9 3.5 1.4
731.414 731.724 52.005318738520145 4.365271953865886 47.0 333.4 3.5 1.53
732.370 732.724 52.00533307157457 4.365257201716304 47.0 327.3 3.5 1.43
733.411 733.724 52.00534367468208 4.365240018814802 47.0 327.9 3.5 1.1999999
734.402 734.724 52.00535788200796 4.365234235301614 47.0 330.4 3.5 0.91999996
735.395 735.724 52.00536706019193 4.3652290385216475 47.0 336.3 3.0 0.76
736.394 736.724 52.00537674129009 4.365224428474903 47.0 338.1 3.5 0.42
737.405 737.724 52.00538726057857 4.365223841741681 46.0 334.7 3.5 0.59999996
738.412 738.724 52.005401006899774 4.365212190896273 46.0 330.9 3.5 1.0699999
739.404 739.724 52.005419195629656 4.3651919066905975 46.0 323.2 4.0 1.0699999
740.406 740.724 52.00543076265603 4.365168688818812 45.0 321.3 3.5 1.04
741.402 741.724 52.00544438324869 4.365137340500951 45.0 319.9 4.0 1.06
742.418 742.724 52.00545854866505 4.365116385743022 45.0 331.0 3.5 1.23
743.411 743.724 52.005470911972225 4.365100795403123 46.0 336.5 3.5 1.1899999
744.403 744.724 52.00548989698291 4.365087300539017 46.0 339.4 3.0 1.16
745.405 745.724 52.00550448149443 4.365076068788767 47.0 340.5 3.0 1.52
746.412 746.724 52.005514623597264 4.365064166486263 47.0 338.2 3.0 1.35
747.408 747.724 52.00552803464234 4.365061819553375 48.0 339.1 3.0 1.11
748.396 748.724 52.0055385120213 4.365055114030838 48.0 336.8 3.0 0.94
749.408 749.724 52.00554978568107 4.365049581974745 48.0 340.4 3.0 0.94
750.408 750.724 52.005564789287746 4.365047821775079 48.0 344.7 3.5 1.11
751.404 751.724 52.005578158423305 4.365040361881256 48.0 337.0 3.5 1.0799999
752.417 752.724 52.00558762997389 4.365030974149704 48.0 330.5 3.5 0.88
753.368 753.724 52.00559764634818 4.365020915865898 48.0 321.7 3.0 1.1
754.395 754.724 52.00560938101262 4.365014964714646 48.0 332.2 3.5 1.24
755.390 755.724 52.0056206965819 4.365008594468236 47.0 337.4 3.5 0.96999997
756.399 756.724 52.00563301797956 4.364999290555716 47.0 337.4 3.0 0.90999997
757.404 757.724 52.00564831495285 4.364981520920992 46.0 340.0 3.0 1.3299999
758.415 758.724 52.00566692277789 4.364962242543697 45.0 345.2 3.5 1.05
759.399 759.724 52.00568314176053 4.364946400746703 45.0 349.4 2.5 1.0
760.408 760.724 52.005696133710444 4.364936426281929 44.0 2.8 2.5 1.0
761.407 761.724 52.005712604150176 4.364938018843532 44.0 23.1 2.5 1.49
762.406 762.724 52.00573066715151 4.364949753507972 44.0 38.2 2.5 1.4
763.405 763.724 52.005742359906435 4.364961236715317 43.0 38.7 2.0 1.3
764.395 764.724 52.005754429847 4.364972384646535 44.0 40.1 2.0 1.39
765.408 765.724 52.00576662551612 4.364985628053546 44.0 45.6 2.0 1.5899999
766.413 766.724 52.00577567797154 4.365000128746033 44.0 56.8 2.0 1.42
767.409 767.724 52.00578183867037 4.365022759884596 44.0 62.2 2.0 1.56
768.404 768.724 52.00578913092613 4.365042289718986 44.0 63.9 2.0 1.4699999
769.370 769.724 52.00579524971545 4.365061819553375 44.0 64.3 1.5 1.63
770.381 770.724 52.00580375734717 4.365083947777748 44.0 65.1 1.5 1.5699999
771.405 771.724 52.00581067241728 4.365104399621487 44.0 66.6 2.0 1.54
772.405 772.724 52.00581737793982 4.365127366036177 44.0 64.5 2.0 1.5999999
773.404 773.724 52.00582777149975 4.365145638585091 45.0 65.6 2.0 1.5699999
774.402 774.724 52.00583598576486 4.365163911134005 45.0 67.1 2.0 1.52
775.400 775.724 52.00584604404867 4.365186877548695 45.0 67.4 2.5 1.52
776.398 776.724 52.00585534796119 4.365203138440847 45.0 67.2 2.5 1.64
777.407 777.724 52.00586695689708 4.365220740437508 45.0 64.4 2.0 1.6899999
778.402 778.724 52.00587697327137 4.3652384262532 45.0 64.1 2.0 1.61
779.401 779.724 52.0058865705505 4.365258878096938 46.0 61.1 2.0 1.64
780.400 780.724 52.00589830521494 4.3652767315506935 46.0 61.9 2.0 1.5999999
781.406 781.724 52.00590861495584 4.365299278870225 46.0 63.9 2.5 1.56
782.415 782.724 52.00591825414449 4.365317802876234 46.0 65.0 2.5 1.64
783.388 783.724 52.00592642650008 4.365334818139672 47.0 67.2 2.0 1.4699999
784.404 784.724 52.0059333415702 4.36535325832665 47.0 66.4 2.0 1.55
785.409 785.724 52.0059410110116 4.3653695192188025 47.0 62.2 2.0 1.5699999
786.396 786.724 52.00594909954816 4.365387875586748 47.0 60.0 2.5 1.62
787.419 787.724 52.00595609843731 4.365406483411789 48.0 58.9 2.0 1.55
788.402 788.724 52.00596360024065 4.365427186712623 48.0 61.7 2.5 1.36
789.416 789.724 52.005967665463686 4.365446465089917 48.0 63.5 2.5 1.4699999
790.404 790.724 52.005974957719445 4.365464486181736 48.0 63.5 2.5 1.4399999
791.406 791.724 52.00598333962262 4.365487201139331 49.0 63.3 2.5 1.66
792.404 792.724 52.00598874595016 4.365511424839497 49.0 67.9 2.5 1.51
793.405 793.724 52.00599557720125 4.365534642711282 49.0 68.6 2.5 1.41
794.398 794.724 52.00600366573781 4.36555459164083 49.0 67.9 2.5 1.4499999
795.407 795.724 52.0060091977939 4.365575546398759 49.0 66.8 2.5 1.43
796.398 796.724 52.00601498130709 4.365591639652848 49.0 64.3 2.5 1.24
797.400 797.724 52.00602151919156 4.365610331296921 49.0 63.5 2.5 1.51
798.416 798.724 52.00602579396218 4.365629944950342 49.0 69.3 2.5 1.37
799.415 799.724 52.00603199657053 4.365648049861193 49.0 64.3 2.5 1.61
800.411 800.724 52.006040713749826 4.365670513361692 50.0 63.3 2.5 1.52
801.405 801.724 52.00605005957186 4.36569138430059 50.0 65.8 2.5 1.4599999
802.404 802.724 52.00605907011777 4.365714518353343 50.0 63.5 2.5 1.53
803.413 803.724 52.00606799684465 4.365741675719619 50.0 66.9 2.5 1.24
804.397 804.724 52.00607378035784 4.3657617922872305 50.0 67.0 2.5 1.5
805.414 805.724 52.00608115643263 4.365782914683223 50.0 69.3 2.5 1.5
806.401 806.724 52.006086562760174 4.365800097584724 50.0 72.7 2.5 1.52
807.406 807.724 52.00609205290675 4.36581845395267 50.0 69.2 2.5 1.68
808.401 808.724 52.00609942898154 4.36583798378706 50.0 67.3 2.5 1.52
809.414 809.724 52.00610764324665 4.365858603268862 50.0 67.4 2.5 1.43
810.407 810.724 52.006113971583545 4.3658793065696955 50.0 65.1 2.5 1.4
811.408 811.724 52.00612193439156 4.365901853889227 51.0 66.0 2.5 1.4
812.402 812.724 52.00612993910909 4.365919874981046 50.0 66.4 2.5 1.37
813.404 813.724 52.006134004332125 4.3659429252147675 50.0 69.9 2.0 1.3399999
814.403 814.724 52.00613677036017 4.365962790325284 50.0 74.8 2.5 1.26
815.412 815.724 52.00613840483129 4.365981565788388 50.0 85.4 2.5 1.39
816.405 816.724 52.00612683780491 4.366003191098571 49.0 92.7 2.5 1.29
817.406 817.724 52.00612402986735 4.366027750074863 49.0 94.9 2.0 1.24
818.399 818.724 52.00612436514348 4.366049459204078 49.0 92.7 2.5 1.09
819.416 819.724 52.00611971318722 4.366070665419102 49.0 94.1 2.5 1.11
820.401 820.724 52.006119042634964 4.366086842492223 49.0 96.3 2.5 0.77
821.408 821.724 52.006115899421275 4.366105953231454 49.0 100.2 2.0 0.84
822.403 822.724 52.00611514504999 4.366121292114258 49.0 91.1 2.5 1.05
823.419 823.724 52.00611925218254 4.366135876625776 48.0 79.1 3.0 1.01
824.409 824.724 52.00611837208271 4.366157418116927 48.0 82.1 3.0 1.1899999
825.415 825.724 52.006119042634964 4.3661803007125854 47.0 82.4 2.5 1.28
826.379 826.724 52.0061180787161 4.3662085477262735 47.0 82.0 3.0 1.29
827.438 827.724 52.0061199227348 4.366227574646473 47.0 75.8 3.0 1.26
828.404 828.724 52.00611837208271 4.366245260462165 46.0 64.5 2.5 1.1999999
829.401 829.724 52.0061215152964 4.3662704061716795 46.0 65.7 3.0 1.17
830.429 830.724 52.00612717308104 4.366289433091879 46.0 66.2 2.5 1.51
831.396 831.724 52.00613609980792 4.366319859400392 46.0 63.8 2.5 1.54
832.393 832.724 52.00614720582962 4.366340730339289 46.0 58.2 2.5 1.61
833.407 833.724 52.00616103596985 4.366366798058152 46.0 60.2 2.5 1.52
834.400 834.724 52.006171429529786 4.366386495530605 46.0 63.5 2.5 1.49
835.412 835.724 52.006176207214594 4.366410132497549 46.0 66.0 2.0 1.37
836.399 836.724 52.00618366710842 4.3664309196174145 46.0 64.8 2.5 1.65
837.423 837.724 52.00619125273079 4.3664515390992165 46.0 65.2 2.5 1.4599999
838.398 838.724 52.00619900599122 4.366468554362655 46.0 62.0 2.5 1.54
839.418 839.724 52.00620881281793 4.366490431129932 46.0 61.9 2.5 1.65
840.397 840.724 52.00621581170708 4.366511385887861 46.0 62.7 2.5 1.48
841.401 841.724 52.00621887110174 4.366527646780014 47.0 65.8 2.5 1.39
842.390 842.724 52.00622620526701 4.366546841338277 47.0 66.1 2.5 1.3299999
843.420 843.724 52.00623550917953 4.366568718105555 46.0 58.6 2.5 1.62
844.404 844.724 52.00624410063028 4.3665931932628155 46.0 58.6 2.5 1.5
845.396 845.724 52.00624770484865 4.366614567115903 46.0 60.6 2.5 1.4
846.404 846.724 52.00625386554748 4.366639545187354 46.0 65.4 2.5 1.54
847.405 847.724 52.00625638011843 4.366656392812729 46.0 72.3 2.5 1.4599999
848.417 848.724 52.006261493079364 4.366676509380341 46.0 76.9 2.5 1.55
849.418 849.724 52.00626526493579 4.366693859919906 45.0 81.6 2.5 1.39
850.419 850.724 52.00626828242093 4.366712719202042 45.0 89.0 2.5 1.4399999
851.405 851.724 52.0062681986019 4.366732081398368 45.0 97.5 2.5 1.51
852.408 852.724 52.00626446865499 4.3667548801749945 45.0 95.8 2.5 1.4499999
853.410 853.724 52.00626409146935 4.366776505485177 45.0 98.5 2.5 1.4
854.401 854.724 52.0062621217221 4.366797041147947 45.0 100.4 2.5 1.3
855.411 855.724 52.006254494190216 4.366818582639098 45.0 107.0 2.5 1.24
856.412 856.724 52.006247621029615 4.366839034482837 44.0 116.7 2.5 1.52
857.411 857.724 52.00623592827469 4.366856636479497 44.0 132.0 2.5 1.66
858.401 858.724 52.0062163984403 4.366877255961299 43.0 142.2 2.5 1.4399999
859.376 859.724 52.00619485694915 4.36689343303442 43.0 149.4 2.5 1.41
860.401 860.724 52.0061749080196 4.3669044971466064 42.0 155.9 2.0 1.37
861.418 861.724 52.00615722220391 4.36691396869719 41.0 160.0 2.0 1.2099999
862.388 862.724 52.00614226050675 4.36692176386714 41.0 163.2 2.5 1.15
863.408 863.724 52.00613019056618 4.366931654512882 41.0 161.3 2.0 1.18
864.405 864.724 52.006116905249655 4.366940455511212 41.0 157.9 2.5 1.28
865.401 865.724 52.00610714033246 4.366946993395686 40.0 156.7 2.5 1.0799999
866.412 866.724 52.00609511230141 4.366955375298858 40.0 155.6 2.5 1.22
867.409 867.724 52.006079060956836 4.366960823535919 39.0 163.8 2.5 1.06
868.405 868.724 52.006065901368856 4.36696769669652 39.0 162.5 2.5 1.1899999
869.398 869.724 52.0060522807762 4.366974234580994 39.0 165.1 2.5 1.15
870.402 870.724 52.006041132844985 4.366978593170643 39.0 166.0 2.0 1.05
871.411 871.724 52.006026254966855 4.366982616484165 39.0 163.2 2.0 1.26
872.402 872.724 52.00601414311677 4.366990914568305 38.0 164.3 2.0 1.2099999
873.408 873.724 52.00600253418088 4.367000134661794 38.0 162.4 2.0 1.25
874.404 874.724 52.00599272735417 4.367004493251443 38.0 171.6 2.0 1.28
875.417 875.724 52.005980322137475 4.367008348926902 38.0 185.2 2.0 1.55
876.397 876.724 52.005965150892735 4.367010863497853 38.0 192.7 2.0 1.4699999
877.426 877.724 52.00595111120492 4.367007510736585 39.0 199.7 2.0 1.4699999
878.408 878.724 52.005938244983554 4.367001811042428 40.0 205.9 1.5 1.52
879.420 879.724 52.00592596549541 4.366996865719557 40.0 208.0 1.5 1.51
880.403 880.724 52.00591322500259 4.366985885426402 41.0 207.7 1.5 1.48
881.414 881.724 52.005899394862354 4.366977838799357 42.0 205.7 2.0 1.5699999
882.414 882.724 52.00588434934616 4.366970211267471 42.0 200.7 2.0 1.62
883.411 883.724 52.00586976483464 4.366965936496854 43.0 207.8 2.0 1.48
884.401 884.724 52.00585777871311 4.3669601529836655 43.0 204.7 2.0 1.4699999
885.416 885.724 52.005842733196914 4.36695059761405 44.0 206.8 2.0 1.5699999
886.414 886.724 52.00582747813314 4.366945652291179 44.0 207.0 2.0 1.42
887.409 887.724 52.00581406708807 4.366938611492515 44.0 207.7 2.0 1.49
888.412 888.724 52.00580258388072 4.366935426369309 45.0 209.0 1.5 1.48
889.380 889.724 52.005791519768536 4.366932325065136 45.0 210.0 1.5 1.36
890.376 890.724 52.00577722862363 4.36692419461906 45.0 208.8 2.0 1.43
891.406 891.724 52.00576306320727 4.366916818544269 46.0 209.9 1.5 1.4699999
892.398 892.724 52.0057517895475 4.366908688098192 47.0 212.3 1.5 1.4699999
893.418 893.724 52.00573896523565 4.3669000547379255 47.0 205.9 1.5 1.4599999
894.421 894.724 52.00572886504233 4.366898126900196 47.0 207.2 2.0 1.31
895.421 895.724 52.00571972876787 4.366889661177993 48.0 211.0 2.0 0.97999996
896.405 896.724 52.00571113731712 4.3668776750564575 48.0 212.3 1.5 0.47
897.395 897.724 52.00570585671812 4.366869628429413 49.0 212.9 2.0 0.19
898.387 898.724 52.005706024356186 4.3668691255152225 49.0 0.0 2.0 0.0
899.417 899.724 52.00570598244667 4.366869041696191 49.0 0.0 2.0 0.0
