linear-acceleration.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
7.112 7.110 0.8767313 0.32444558 2.6780329
7.132 7.130 0.51327235 0.4174623 2.7413626
7.152 7.150 0.4423073 0.1740301 3.1535444
7.172 7.170 0.7148872 -0.53409594 4.094101
7.192 7.190 1.1504719 -1.1020615 4.4058275
7.212 7.210 1.3055589 -1.04616 3.659031
7.232 7.230 1.1849356 -1.0313369 2.4222326
7.251 7.250 1.0905077 -0.6730793 1.5733843
7.272 7.270 0.7864752 -0.38309273 0.9831381
7.292 7.290 0.49023813 -0.3202932 0.63488674
7.312 7.310 0.44676843 -0.39206558 0.13430691
7.332 7.330 0.37178624 -0.2608776 -0.5934105
7.353 7.350 0.34489903 0.03881839 -1.6767101
7.372 7.370 0.08442938 0.34523025 -2.969634
7.395 7.390 0.074008465 0.584178 -3.4573922
7.411 7.410 0.2568428 0.75514543 -3.7248182
7.431 7.430 0.35397315 0.8610421 -4.0341983
7.451 7.450 0.28947628 0.7781825 -4.080638
7.471 7.470 0.19508964 0.88128996 -3.900001
7.491 7.490 0.21843874 1.0914471 -3.3156257
7.512 7.510 0.27857482 1.1264985 -2.6719012
7.532 7.530 0.6014004 1.018892 -1.8527074
7.552 7.550 0.6844924 0.6570876 -1.0647049
7.572 7.570 0.98753554 0.3733241 -0.08471966
7.592 7.590 0.8029195 -0.017679632 1.5759401
7.614 7.610 0.7757714 -0.2007466 2.3918161
7.631 7.630 0.6430621 -0.4713709 2.8546114
7.651 7.650 0.68067557 -0.77039784 2.897479
7.672 7.670 0.44825622 -0.8699999 2.9289312
7.691 7.690 -0.039071202 -0.7520348 2.965004
7.711 7.710 -0.7559835 -1.343816 3.0840445
7.731 7.730 -0.87914306 -1.603314 3.1684103
7.752 7.750 -0.75932586 -1.7025723 3.0570498
7.775 7.770 -0.83018035 -1.7166996 2.2361984
7.792 7.790 -1.1299787 -1.4726862 1.2865677
7.812 7.810 -1.8801464 -0.85533255 0.0709734
7.832 7.830 -2.623058 -0.68001324 -0.40378666
7.861 7.850 -3.0276432 -0.8955008 -0.53479767
7.872 7.870 -2.5722287 -0.5106191 -0.5978365
7.892 7.890 -1.82205 -0.3189161 -1.0668926
7.912 7.910 -1.0686204 -0.07279483 -1.9252834
7.932 7.930 -0.5948536 0.20347585 -2.7375116
7.952 7.950 -0.25533444 0.3554306 -3.1658778
7.972 7.970 0.12615544 0.6399506 -3.35998
7.992 7.990 0.41547313 0.7732763 -3.4496746
8.012 8.010 0.38411257 0.81618583 -3.2370195
8.032 8.030 0.3092889 1.1083566 -2.5220785
8.052 8.050 0.11236656 1.0877985 -1.793457
8.074 8.070 0.10692775 1.055032 -0.9021902
8.092 8.090 0.34848702 0.8938784 -0.101433754
8.112 8.110 0.5694362 0.6627192 0.5926609
8.132 8.130 0.7989793 0.39550623 1.3356724
8.152 8.150 0.9084356 0.34645548 2.03298
8.172 8.170 0.7903 0.2906461 2.586341
8.192 8.190 0.45804638 0.46660042 2.681796
8.212 8.210 0.015510172 0.63211083 2.5303555
8.232 8.230 -0.031628788 0.86533284 2.1359444
8.252 8.250 0.096770346 -0.2541958 3.5046473
8.272 8.270 0.6406145 -0.8672435 4.790778
8.292 8.290 1.0343117 -1.2328018 4.5294657
8.312 8.310 1.1572291 -1.4557194 3.045597
8.332 8.330 1.6808352 -1.2044919 1.840374
8.354 8.350 1.6919315 -0.8510128 0.77893066
8.373 8.370 1.3758911 -0.769844 -0.044456482
8.394 8.390 1.0102373 -0.72251344 -0.45989895
8.412 8.410 0.7032702 -0.76882035 -0.7765522
8.431 8.430 0.63488346 -0.55182844 -1.2309141
8.451 8.450 0.62476283 -0.22905731 -1.7625341
8.471 8.470 0.64436 -0.06656526 -2.6689563
8.491 8.490 0.6746975 0.1268229 -3.0593414
8.511 8.510 0.7202064 0.22182384 -3.2977257
8.531 8.530 0.69803107 0.3038439 -3.3235722
8.551 8.550 0.4928133 0.35315734 -3.255951
8.572 8.570 0.4163443 0.43064195 -3.0542893
8.592 8.590 0.45735112 0.58444715 -2.6596293
8.612 8.610 0.36367878 0.5561953 -2.2963972
8.632 8.630 0.41847542 0.4743163 -1.6285257
8.652 8.650 0.4340655 0.34897542 -0.83082294
8.672 8.670 0.5014564 0.26010084 -0.08044624
8.692 8.690 0.3910343 -0.07262975 0.7822838
8.713 8.711 0.3329308 -0.13550395 1.3351698
8.732 8.730 0.44946462 -0.19335294 1.5390224
8.752 8.750 0.45563158 0.07705152 1.4771881
8.771 8.770 0.04071617 -0.17043269 1.4392757
8.791 8.790 -0.6592101 -0.71839845 1.8981867
8.811 8.810 -0.9195634 -1.277873 3.0420456
8.831 8.830 -0.71690834 -1.6543529 3.9351025
8.851 8.850 -0.6137949 -1.7453297 4.0175123
8.871 8.870 -0.5125575 -1.7126651 3.0217733
8.893 8.890 -1.3722796 -1.1774831 1.4533377
8.915 8.910 -2.5500505 -0.7979913 0.86146164
8.932 8.930 -3.2217226 -0.50266016 0.5990858
8.955 8.950 -3.0979366 -0.12192162 0.21236324
8.971 8.970 -2.6281626 0.21078284 -0.73504925
8.993 8.990 -1.8253776 0.3165366 -1.7880344
9.011 9.010 -1.1981025 0.45579332 -2.7431474
9.031 9.030 -0.6044175 0.25659373 -3.3940625
9.051 9.050 -0.004639238 0.33761916 -3.7926702
9.071 9.070 0.32461172 0.37627453 -3.916325
9.091 9.090 0.59219795 0.42253864 -3.7288718
9.112 9.110 0.8443736 0.65051204 -3.1955194
9.132 9.130 0.84336334 0.6962653 -2.723651
9.152 9.150 0.7383828 0.85324126 -2.1249523
9.172 9.170 0.66564536 0.9479923 -1.314785
9.192 9.190 0.765592 0.9190567 -0.51266193
9.212 9.210 0.8274871 0.90212005 0.13983822
9.232 9.230 0.92982566 0.8610678 0.80175495
9.254 9.250 0.9685761 0.9313303 1.4471626
9.272 9.270 0.72463375 0.93654704 1.9782591
9.292 9.290 0.2397787 0.5931729 2.555686
9.312 9.310 -0.10404873 0.59878963 2.7888107
9.332 9.330 -0.122342825 0.893399 2.2366428
9.357 9.350 0.22249699 1.0359083 2.2044048
9.371 9.370 0.3529933 0.49078965 2.602314
9.391 9.390 0.49092448 0.15288359 3.1160202
9.411 9.410 0.67794234 -0.22527689 2.7553282
9.431 9.430 1.0747566 -0.37743807 2.1611938
9.451 9.450 1.3773233 -0.23835677 1.166728
9.471 9.470 1.2477523 -0.45943063 0.48540306
9.491 9.490 0.8767826 -0.53479654 0.09299278
9.511 9.510 0.454564 -0.7334921 0.0050811768
9.531 9.530 0.20302987 -0.71469593 -0.14216232
9.551 9.550 0.21524745 -0.4861772 -1.1002235
9.571 9.570 0.2498467 -0.36963966 -1.9171848
9.592 9.590 0.29801166 5.6529045E-4 -2.6939306
9.612 9.610 0.2958141 0.08702892 -3.2155657
9.632 9.630 0.22888422 0.37194347 -3.5812001
9.652 9.650 0.15937048 0.41409546 -3.7954783
9.672 9.670 0.12455046 0.63168854 -3.7867513
9.693 9.690 0.088692725 0.7139096 -3.2589574
9.712 9.710 0.17992938 0.7229293 -2.4809875
9.732 9.730 0.2935005 0.57482374 -1.6051016
9.753 9.750 0.308354 0.29804403 -0.6904068
9.772 9.770 0.33383057 0.19966882 0.69242096
9.792 9.790 0.2931097 -0.036305964 1.5997486
9.812 9.810 0.16197048 -0.4281818 2.2103481
9.836 9.830 0.13811977 -0.6400112 2.4228945
9.852 9.850 0.4101052 -0.57807624 2.0572262
9.872 9.870 0.3651652 -0.07313144 2.0674648
9.892 9.890 -0.37284118 -0.18981218 2.2756205
9.912 9.910 -1.024298 -1.0569016 3.0398474
9.932 9.930 -0.69653195 -1.4053164 3.7022142
9.952 9.950 -0.482612 -1.9933186 3.6386547
9.972 9.970 -0.29288477 -2.2311974 2.8799524
9.992 9.990 -0.24511576 -1.3006151 1.4194689
10.012 10.010 -1.0162201 -0.9837258 0.29290962
10.031 10.030 -1.532455 -0.6521889 -0.46343136
10.051 10.050 -1.6047597 -0.27859503 -0.93474483
10.071 10.070 -1.4442873 0.1038206 -1.426714
