gyroscope-calibrated.txt

All values are in radians/second.
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
14.534 14.534 0.0098654255 0.023218997 -9.95703E-4
14.544 14.544 0.013530616 0.0213864 0.0020586234
14.555 14.554 0.011087157 0.026273321 0.004502084
14.568 14.564 0.0049785003 0.026884187 0.0038912185
14.575 14.574 9.158254E-5 0.01772121 8.3689205E-4
14.584 14.584 0.0043676347 0.0122234225 0.0020586234
14.594 14.594 0.012308884 0.014666881 0.0057238135
14.604 14.604 0.015974075 0.020164669 0.0057238135
14.614 14.614 0.017806672 0.029938512 0.006334679
14.625 14.624 -0.0011301488 0.037879765 8.3689205E-4
14.635 14.634 -0.016401783 0.016499478 -0.0058826255
14.644 14.644 -0.023121297 -0.007935131 -0.00527176
14.655 14.654 -0.023732163 -0.024428494 -0.010158682
14.664 14.664 -0.013347454 -0.040921856 -0.011991277
14.674 14.674 -0.00968226 -0.030537145 -0.010158682
14.684 14.684 -0.0054062083 -0.010989457 -0.0058826255
14.694 14.694 -0.0011301488 0.0024495795 -0.0077152215
14.704 14.704 0.0013133138 0.007336501 -0.007104356
14.717 14.714 -0.0047953427 0.015277747 -0.00527176
14.724 14.724 -0.010293126 0.011612557 -0.006493491
14.734 14.734 -0.0029627457 6.1169267E-6 -0.013213009
14.744 14.744 -0.00235188 -0.0067134015 -0.016267335
14.754 14.754 -0.0011301488 -0.0012156144 -0.014434739
14.764 14.764 -0.0054062083 0.009169094 -0.014434739
14.774 14.774 -0.0029627457 6.1169267E-6 -0.014434739
14.784 14.784 0.0013133138 -0.015265515 -0.014434739
14.794 14.794 -0.009071402 -0.009767728 -0.014434739
14.804 14.804 -0.01395832 6.169826E-4 -0.008326086
14.815 14.814 -0.016401783 0.0018387139 -0.014434739
14.824 14.824 -0.007849671 -0.00182648 -0.011991277
14.834 14.834 -0.015180051 0.008558229 -0.008326086
14.844 14.844 -0.036560334 0.021997266 -0.010769548
14.854 14.854 -0.03411687 0.018332075 -0.006493491
14.867 14.864 -0.021899566 0.020775534 -0.006493491
14.875 14.874 -0.023732163 0.023218997 -0.0034391647
14.884 14.884 -0.020066977 0.031160243 -0.0034391647
14.894 14.894 -0.020677835 0.03421457 -0.008326086
14.904 14.904 -0.014569186 0.03299284 -0.0040500294
14.914 14.914 -0.013347454 0.028716784 -0.002828299
14.924 14.924 -0.011514857 -0.0012156144 -0.0077152215
14.934 14.934 -0.011514857 -0.04031099 -0.012602143
14.944 14.944 -0.014569186 -0.06535646 -0.014434739
14.954 14.954 -0.026175626 -0.037867527 -0.013823873
14.967 14.964 -0.023121297 -0.009767728 -0.011380413
14.974 14.974 -0.010903992 0.0122234225 -0.014434739
14.984 14.984 0.0013133138 0.03299284 -0.013823873
14.994 14.994 0.007421963 0.048264474 -0.008936952
15.004 15.004 0.0019241795 0.052540526 -0.0022174343
15.016 15.014 -0.0072388053 0.043988414 -0.0022174343
15.029 15.024 -0.008460537 0.013445154 2.260264E-4
15.038 15.034 -0.011514857 0.007336501 -3.8483832E-4
15.058 15.048 -0.011514857 -0.024428494 8.3689205E-4
15.064 15.064 -0.014569186 -0.043365315 -0.0022174343
15.075 15.074 -0.012125723 -0.04519791 0.0014477577
15.084 15.084 -0.0035736114 -0.042143583 -0.0016065687
15.094 15.094 0.0043676347 -0.03236974 0.0014477577
15.104 15.104 0.007421963 -0.0012156144 0.006945545
15.114 15.114 0.003756769 0.015277747 0.008167274
15.124 15.124 -5.192831E-4 0.01772121 0.006945545
15.134 15.134 -0.00235188 0.014666881 0.0051129498
15.144 15.144 -0.00235188 0.015277747 0.0020586234
15.154 15.154 -0.0066279396 0.015888613 0.0026694871
15.166 15.164 -0.011514857 0.0012278482 -0.0022174343
15.174 15.174 -0.009071402 -0.015265515 -0.0016065687
15.184 15.184 -0.006017074 -0.012211189 -3.8483832E-4
15.194 15.194 -0.0017410144 6.169826E-4 -0.0040500294
15.204 15.204 -5.192831E-4 0.0048930384 -0.00527176
15.214 15.214 0.005589366 0.0012278482 -0.0016065687
15.225 15.224 0.00925456 0.0036713071 0.0032803528
15.235 15.234 0.014752347 0.007947367 0.0020586234
15.245 15.245 0.015974075 0.010390826 0.0020586234
15.254 15.254 0.019028403 -0.0048808046 -0.002828299
15.264 15.264 0.011087157 -0.021985032 -0.0022174343
15.274 15.274 0.0025350377 -0.032980606 -0.0040500294
15.284 15.284 -0.0035736114 -0.023817629 -0.008326086
15.295 15.294 -0.0035736114 -0.014654649 -0.0058826255
15.304 15.304 0.0049785003 -0.004269939 0.0014477577
15.317 15.314 0.0116980225 0.0018387139 0.0020586234
15.324 15.324 0.007421963 0.010390826 -0.0016065687
15.334 15.334 -0.004184477 0.018332075 -0.0022174343
15.344 15.344 -0.009071402 0.0122234225 -0.002828299
15.354 15.354 -0.004184477 0.0030604415 -0.00527176
15.364 15.364 0.007421963 -0.011600323 -0.0077152215
15.374 15.374 0.015363213 -0.022595897 -0.00527176
15.385 15.384 0.0116980225 -0.021985032 -0.004660895
15.395 15.394 -0.009071402 -0.013432918 -0.00527176
15.404 15.404 -0.009071402 0.0012278482 -0.0040500294
15.414 15.414 -0.0029627457 0.01772121 -0.006493491
15.424 15.424 0.005589366 0.023218997 -0.008326086
15.434 15.434 0.0098654255 0.025051594 -0.009547817
15.445 15.444 0.011087157 0.017110344 -0.008326086
15.455 15.454 0.007421963 0.010390826 -0.00527176
15.464 15.464 9.158254E-5 0.010390826 -0.00527176
15.474 15.474 -0.0047953427 0.010390826 -0.006493491
15.484 15.484 -0.0011301488 6.1169267E-6 -0.006493491
15.494 15.494 0.0049785003 6.1169267E-6 -0.008936952
15.504 15.504 0.008032829 0.014666881 -0.010158682
15.515 15.514 0.00925456 0.011001691 -0.010158682
15.524 15.524 -0.0017410144 0.009169094 -0.013213009
15.535 15.534 -0.012736589 0.01772121 -0.013213009
15.544 15.544 -0.021899566 0.023218997 -0.013213009
15.555 15.554 -0.0212887 0.015888613 -0.011380413
15.564 15.564 -0.018845245 -0.0030482095 -0.008326086
15.574 15.574 -0.012125723 -0.024428494 -0.010158682
15.584 15.584 -0.008460537 -0.050084833 -0.016267335
15.597 15.594 -0.012125723 -0.06413473 -0.019321661
15.605 15.604 -0.021899566 -0.047641374 -0.017489064
15.615 15.614 -0.026175626 -0.025039358 -0.017489064
15.624 15.624 -0.016401783 -0.00549167 -0.0168782
15.634 15.634 -0.012125723 0.028105918 -0.016267335
15.644 15.644 -0.0047953427 0.05009707 -0.011991277
15.654 15.654 -0.00235188 0.054373123 -0.0077152215
15.664 15.664 0.003756769 0.05192966 -0.0034391647
15.674 15.674 0.007421963 0.037879765 -0.0022174343
15.685 15.684 0.0025350377 0.01772121 -0.0058826255
15.695 15.694 -0.009071402 -0.0036590751 -0.004660895
15.704 15.704 -0.014569186 -0.022595897 -0.00527176
15.714 15.714 -0.011514857 -0.038478393 -0.0077152215
15.724 15.724 7.024482E-4 -0.032980606 -3.8483832E-4
15.734 15.734 0.00925456 -0.021374166 0.0026694871
15.749 15.744 0.0068110973 -0.008545997 -3.8483832E-4
15.755 15.754 -0.006017074 0.005503904 -9.95703E-4
15.764 15.764 -0.015180051 0.0036713071 -0.0040500294
15.774 15.774 -0.012736589 0.0024495795 -0.0077152215
15.784 15.784 -0.0029627457 -0.00549167 -0.008936952
15.794 15.794 7.024482E-4 -0.010378592 -0.006493491
15.804 15.804 0.008643694 -0.012211189 -0.004660895
15.814 15.814 0.010476291 -0.017708976 -0.002828299
15.824 15.824 0.005589366 -0.027482819 -0.0034391647
15.834 15.834 0.014752347 -0.016487245 -0.002828299
15.844 15.844 0.025137056 -0.0030482095 2.260264E-4
15.854 15.854 0.02819138 0.0036713071 0.010610737
15.864 15.864 0.03613263 0.035436302 0.0051129498
15.874 15.874 0.04407388 0.045210145 0.0057238135
15.884 15.884 0.03857609 0.034825437 0.00877814
15.894 15.894 0.02819138 0.026884187 0.010610737
15.904 15.904 0.00925456 0.021997266 0.0038912185
15.914 15.914 -0.011514857 0.0122234225 -0.00527176
15.924 15.924 -0.01945611 -0.00182648 -0.004660895
15.934 15.934 -0.020677835 0.004282173 -0.0022174343
15.944 15.944 -0.010903992 0.021997266 -0.0016065687
15.954 15.954 -0.007849671 0.032381974 -0.0022174343
15.964 15.964 -0.0035736114 0.032381974 -0.0034391647
15.974 15.974 -0.006017074 0.026884187 8.3689205E-4
15.984 15.984 -0.008460537 0.022608131 0.0020586234
15.994 15.994 -0.010293126 0.017110344 0.0038912185
16.004 16.004 -0.0017410144 0.0036713071 8.3689205E-4
16.014 16.014 0.00925456 -0.006102536 -0.0016065687
16.024 16.024 0.01658494 -0.016487245 -3.8483832E-4
16.036 16.035 -0.0017410144 -0.020152437 0.0014477577
16.044 16.044 -0.015790917 -0.013432918 -0.0034391647
16.054 16.054 -0.015180051 -0.010378592 -0.0077152215
16.064 16.064 -0.011514857 0.004282173 -0.0058826255
16.074 16.074 0.003756769 0.005503904 -0.00527176
16.084 16.084 0.007421963 0.017110344 -0.002828299
16.094 16.094 9.158254E-5 0.011001691 -0.004660895
16.104 16.104 -0.010903992 0.026273321 -0.0058826255
16.114 16.114 0.0025350377 0.0061147697 -0.013213009
16.124 16.124 0.036743496 -0.00549167 -0.011380413
16.134 16.134 0.15280789 -0.14110374 -9.95703E-4
16.144 16.144 0.30185902 -0.24372911 0.042986594
16.154 16.154 0.26948315 -0.113003954 0.02160631
16.164 16.164 0.23466384 -0.091012806 0.004502084
16.174 16.174 0.17663163 -0.02870455 0.024049772
16.184 16.184 0.089888774 -0.012822052 0.042986594
16.196 16.194 0.022082727 0.022608131 0.03199102
16.204 16.204 -0.026175626 0.05070793 0.006334679
16.214 16.214 -0.07504485 0.042155817 -0.028484639
16.225 16.224 -0.15079212 0.0653687 -0.04925406
16.234 16.234 -0.23875672 0.078807734 -0.05658444
16.244 16.244 -0.27296516 0.055594854 -0.060249634
16.254 16.254 -0.24181104 0.052540526 -0.054140978
16.266 16.264 -0.07626658 0.007947367 -0.019932527
16.274 16.274 0.008032829 0.016499478 -0.006493491
16.286 16.284 0.023304459 0.068423025 -0.0058826255
16.294 16.294 -0.00968226 0.09224676 -0.013213009
16.304 16.304 -0.045112446 0.058038317 -0.016267335
16.314 16.314 -0.05488629 0.012834288 -0.011380413
16.324 16.324 -0.037782066 -0.015265515 -0.00527176
16.334 16.334 -0.013347454 -0.027482819 -0.008936952
16.344 16.344 0.003756769 -0.034813203 -0.013823873
16.354 16.354 0.011087157 -0.038478393 -0.014434739
16.367 16.366 0.0031459033 -0.038478393 2.260264E-4
16.397 16.384 -0.026175626 0.0012278482 0.006945545
16.397 16.394 -0.03106255 0.005503904 -9.95703E-4
16.404 16.404 -0.023121297 -0.0024373438 -0.007104356
16.414 16.414 -0.010293126 -0.0036590751 -0.009547817
16.424 16.424 0.0013133138 0.0012278482 -0.002828299
16.434 16.434 0.0031459033 0.016499478 -3.8483832E-4
16.444 16.444 0.011087157 0.01772121 -0.004660895
16.454 16.454 0.018417537 0.015277747 -0.0077152215
16.464 16.464 0.015363213 0.024440728 2.260264E-4
16.474 16.474 0.014752347 0.025051594 8.3689205E-4
16.484 16.484 0.026358787 0.018942941 -0.0022174343
16.494 16.494 0.025137056 0.00977996 -0.009547817
16.504 16.504 0.014141481 -0.00182648 -0.008326086
16.514 16.514 9.158254E-5 -0.004269939 -0.002828299
16.527 16.524 -0.009071402 -0.00182648 -0.0016065687
16.534 16.534 -0.00968226 0.0018387139 -0.002828299
16.544 16.544 -0.0047953427 0.011001691 8.3689205E-4
16.554 16.554 -0.0017410144 0.023829862 2.260264E-4
16.564 16.564 7.024482E-4 0.017110344 -0.0034391647
16.574 16.574 -0.0029627457 0.0067256354 2.260264E-4
16.584 16.584 -0.014569186 0.011612557 2.260264E-4
16.594 16.594 7.024482E-4 0.0030604415 -0.008936952
16.604 16.604 0.011087157 0.0036713071 -0.009547817
16.614 16.614 0.014752347 0.011001691 -0.0040500294
16.624 16.624 0.019028403 0.007947367 -0.007104356
16.634 16.634 0.019639269 0.0122234225 -0.0058826255
16.644 16.644 0.0013133138 0.014666881 -0.0034391647
16.654 16.654 -0.013347454 0.008558229 -0.00527176
16.664 16.664 -0.012736589 0.0024495795 -0.006493491
16.674 16.674 -0.0047953427 -0.0067134015 -0.00527176
16.684 16.684 -0.00235188 -0.004269939 -0.0016065687
16.694 16.694 -0.0035736114 0.0024495795 -0.0034391647
16.704 16.704 -0.0054062083 0.008558229 -0.002828299
16.720 16.714 -0.00968226 0.004282173 -0.004660895
16.724 16.724 -0.00235188 6.1169267E-6 -0.0058826255
16.734 16.734 0.008032829 0.0030604415 -0.004660895
16.744 16.744 0.020861 0.007336501 -0.0016065687
16.754 16.754 0.025747921 0.004282173 -0.008326086
16.764 16.764 0.017806672 -0.0012156144 -0.006493491
16.774 16.774 7.024482E-4 -0.009156862 -0.0040500294
16.784 16.784 -0.0072388053 6.169826E-4 -0.0040500294
16.794 16.794 -0.0017410144 0.0213864 -0.00527176
16.804 16.804 -0.00235188 0.033603705 -0.0034391647
16.814 16.814 0.0019241795 0.005503904 -0.008326086
16.824 16.824 0.019028403 -0.017708976 -0.0168782
16.834 16.834 0.030634843 -0.017708976 -0.0168782
16.844 16.844 0.020250134 -0.056193486 -0.01809993
16.854 16.854 0.030023977 -0.07268685 -0.019932527
16.864 16.864 0.13203847 -0.15515366 0.006334679
16.874 16.874 0.13631453 -0.04397618 0.020995444
16.884 16.884 0.086834446 -0.015876379 0.0014477577
16.894 16.894 0.07034108 0.012834288 -0.004660895
16.904 16.904 0.0330783 0.0635361 0.00877814
16.914 16.914 -0.028008223 0.058038317 0.0057238135
16.924 16.924 -0.087262146 0.05620572 -0.011991277
16.934 16.934 -0.09947946 0.029327646 -0.024208583
16.944 16.944 -0.08970561 -0.026871953 -0.026652044
16.954 16.954 -0.051831968 -0.0647456 -0.0058826255
16.964 16.964 -0.03167341 -0.030537145 0.00877814
16.974 16.974 -0.029229954 0.018942941 0.0038912185
16.984 16.984 -0.023732163 0.045210145 -0.0034391647
16.999 16.994 -0.010293126 0.04154495 8.3689205E-4
17.004 17.004 7.024482E-4 0.03299284 0.009999871
17.014 17.014 0.013530616 0.031160243 0.011832466
17.027 17.026 0.018417537 0.0067256354 -0.0058826255
17.044 17.044 0.003756769 -0.037867527 -3.8483832E-4
17.054 17.054 0.0013133138 -0.040921856 8.3689205E-4
17.064 17.064 7.024482E-4 -0.023817629 0.0026694871
17.074 17.074 0.003756769 0.011001691 0.006945545
17.084 17.084 0.007421963 0.024440728 0.004502084
17.094 17.094 0.0068110973 0.022608131 0.0032803528
17.106 17.104 9.158254E-5 0.028105918 0.0075564105
17.114 17.114 -0.0047953427 0.028105918 0.006945545
17.124 17.124 0.008032829 0.018332075 -9.95703E-4
17.164 17.134 0.01658494 -0.0024373438 -0.00527176
17.164 17.144 0.007421963 0.0012278482 -9.95703E-4
17.164 17.154 -0.007849671 0.004282173 0.0038912185
17.164 17.164 9.158254E-5 -0.018930705 -0.004660895
17.174 17.174 0.015974075 -0.027482819 -0.006493491
17.184 17.184 0.023915324 -0.0024373438 0.004502084
17.194 17.194 0.01658494 0.01772121 0.00877814
17.204 17.204 0.0019241795 0.009169094 0.006334679
17.214 17.214 -0.00235188 -0.0012156144 0.0026694871
17.224 17.224 -0.00235188 6.169826E-4 0.00877814
17.234 17.234 0.0013133138 0.011001691 0.00877814
17.244 17.244 0.013530616 6.169826E-4 0.0026694871
17.255 17.254 0.017195806 -6.047487E-4 0.0075564105
17.264 17.264 0.014141481 0.011001691 0.012443332
17.274 17.274 0.0068110973 0.011001691 0.016719388
17.284 17.284 -0.011514857 -0.0030482095 0.006945545
17.294 17.294 -0.028619088 -0.018930705 0.004502084
17.304 17.304 -0.033506006 -0.014654649 8.3689205E-4
17.314 17.314 -0.026786491 6.169826E-4 0.004502084
17.324 17.324 -0.017012648 0.012834288 0.0038912185
17.334 17.334 -0.006017074 0.013445154 0.0057238135
17.344 17.344 0.0068110973 -0.0012156144 0.0026694871
17.354 17.354 0.011087157 -0.016487245 0.0014477577
17.364 17.364 0.011087157 -0.0030482095 0.0051129498
17.374 17.374 -0.0054062083 0.024440728 0.0038912185
17.384 17.384 -0.020677835 0.031160243 0.0014477577
17.394 17.394 -0.026175626 0.021997266 -0.004660895
17.404 17.404 -0.02556476 0.014056016 -3.8483832E-4
17.414 17.414 -0.017012648 0.004282173 0.0051129498
17.424 17.424 -0.011514857 -0.013432918 0.0051129498
17.434 17.434 -0.015790917 -0.034813203 0.0014477577
17.444 17.444 -0.017012648 -0.06046954 -0.006493491
17.454 17.454 -0.0047953427 -0.0647456 -0.00527176
17.464 17.464 0.010476291 -0.021985032 2.260264E-4
17.476 17.474 0.023915324 0.011612557 8.3689205E-4
17.484 17.484 0.02452619 0.035436302 -0.0016065687
17.495 17.494 0.022693593 0.039712355 -3.8483832E-4
17.504 17.504 0.021471865 0.036658034 0.0014477577
17.514 17.514 0.023915324 0.026273321 -0.0040500294
17.524 17.524 0.029413112 0.013445154 -0.0058826255
17.534 17.534 0.022082727 -6.047487E-4 -0.0034391647
17.544 17.544 0.013530616 -0.012822052 -0.0016065687
17.554 17.554 0.0013133138 -0.0207633 0.0026694871
17.564 17.564 -0.011514857 -0.024428494 0.0032803528
17.574 17.574 -0.023121297 -0.021374166 0.006334679
17.584 17.584 -0.016401783 -0.020152437 0.0026694871
17.594 17.594 -0.007849671 -0.015265515 0.0020586234
17.604 17.604 -0.00235188 -0.010378592 0.0020586234
17.614 17.614 -0.0017410144 -0.010989457 -0.0058826255
17.625 17.624 -0.0047953427 -0.014654649 -0.004660895
17.634 17.634 -0.009071402 -0.015265515 -0.004660895
17.644 17.644 -0.0054062083 -0.010378592 -9.95703E-4
17.655 17.654 -0.004184477 0.0036713071 0.0026694871
17.664 17.664 -0.010903992 0.0067256354 8.3689205E-4
17.675 17.675 -0.011514857 0.0030604415 -0.0034391647
17.684 17.684 -0.010293126 0.0036713071 -0.0058826255
17.695 17.694 -0.009071402 -0.008545997 -0.008326086
17.705 17.704 -0.010903992 -0.017708976 -0.0077152215
17.714 17.714 -0.010903992 -0.010989457 -0.0034391647
17.725 17.724 -0.012125723 0.004282173 -0.0016065687
17.734 17.734 -0.009071402 0.020164669 -9.95703E-4
17.744 17.744 -5.192831E-4 0.028105918 0.0032803528
17.755 17.754 0.008643694 0.036658034 0.0038912185
17.764 17.764 0.00925456 0.04032322 0.006945545
17.775 17.774 -0.00235188 0.045210145 0.008167274
17.784 17.784 -0.007849671 0.032381974 0.004502084
17.794 17.794 -0.0029627457 0.012834288 0.006334679
17.805 17.804 -0.0029627457 0.0061147697 0.0038912185
17.814 17.814 -0.004184477 0.0030604415 2.260264E-4
17.824 17.824 -0.009071402 -0.013432918 -0.004660895
17.834 17.834 -0.007849671 -0.034202337 -0.0034391647
17.844 17.844 -0.0029627457 -0.038478393 -3.8483832E-4
17.854 17.854 0.0019241795 -0.021374166 -9.95703E-4
17.864 17.864 -0.0017410144 0.004282173 2.260264E-4
17.874 17.874 -0.0017410144 0.021997266 0.0014477577
17.884 17.884 0.0043676347 0.026273321 -0.0034391647
17.894 17.894 0.008643694 0.011612557 -0.0058826255
17.905 17.904 0.0049785003 0.010390826 -9.95703E-4
17.914 17.914 -0.0011301488 0.023218997 -0.007104356
17.924 17.924 -0.008460537 0.024440728 -0.010769548
17.934 17.934 -0.0054062083 0.013445154 -0.009547817
17.945 17.944 0.0031459033 6.169826E-4 -0.008326086
17.954 17.954 0.005589366 -0.013432918 -0.011991277
17.964 17.964 0.008032829 -0.017708976 -0.011991277
17.974 17.974 9.158254E-5 -0.0067134015 -0.011380413
17.984 17.984 -0.013347454 0.008558229 -0.017489064
17.996 17.995 -0.018845245 0.023218997 -0.007104356
18.006 18.005 -0.00968226 0.018942941 -0.0034391647
18.014 18.014 0.00925456 6.1169267E-6 -0.007104356
18.025 18.024 0.021471865 -0.039700124 -0.013823873
18.034 18.034 0.020861 -0.06413473 -0.017489064
18.044 18.044 0.007421963 -0.058026083 -0.017489064
18.054 18.054 0.0025350377 -0.044587046 -0.021154257
18.064 18.064 0.018417537 -0.025039358 -0.014434739
18.075 18.074 0.0349109 0.0030604415 -0.012602143
18.084 18.084 0.042241283 0.03421457 -0.008326086
18.094 18.094 0.039186954 0.047042742 -0.008326086
18.105 18.104 0.026358787 0.053762257 -0.006493491
18.114 18.114 0.005589366 0.03910149 -0.0022174343
18.124 18.124 0.0031459033 0.0067256354 -0.0034391647
18.134 18.134 0.0116980225 -0.01954157 -0.0058826255
18.145 18.144 0.017195806 -0.04031099 -0.00527176
18.155 18.154 0.019639269 -0.051917426 -0.002828299
18.164 18.164 0.011087157 -0.066578194 -0.0022174343
18.175 18.174 0.0013133138 -0.06596733 -0.0022174343
18.184 18.184 -0.007849671 -0.044587046 -0.0016065687
18.196 18.194 -0.006017074 -0.008545997 8.3689205E-4
18.206 18.204 0.0062002316 0.012834288 8.3689205E-4
18.214 18.214 0.01658494 0.014056016 -3.8483832E-4
18.225 18.224 0.0116980225 0.00977996 -9.95703E-4
18.234 18.234 -0.0017410144 -0.008545997 -0.00527176
18.245 18.245 -0.015790917 -0.025650224 -0.006493491
18.255 18.254 -0.020066977 -0.026871953 -0.002828299
18.264 18.264 -0.008460537 -0.01954157 -0.0016065687
18.275 18.274 0.011087157 -0.007935131 -0.0022174343
18.285 18.284 0.012308884 0.014666881 -9.95703E-4
18.295 18.294 0.0116980225 0.035436302 8.3689205E-4
18.305 18.304 0.008643694 0.028716784 -3.8483832E-4
18.314 18.314 0.0049785003 0.015888613 -0.0016065687
18.325 18.324 0.0013133138 0.0067256354 0.0014477577
18.335 18.334 0.011087157 -0.014654649 -0.0016065687
18.345 18.344 0.010476291 -0.009767728 -0.0022174343
18.355 18.354 -0.0011301488 0.011612557 0.0032803528
18.364 18.364 -5.192831E-4 0.016499478 0.0020586234
18.374 18.374 0.0043676347 0.0018387139 -9.95703E-4
18.384 18.384 0.007421963 -6.047487E-4 0.0020586234
18.394 18.394 -0.0047953427 0.0048930384 0.0026694871
18.404 18.404 -0.01945611 -6.047487E-4 0.0026694871
18.414 18.414 -0.015790917 -0.01954157 -9.95703E-4
18.424 18.424 -0.009071402 -0.023817629 -3.8483832E-4
18.434 18.434 0.0049785003 -0.009156862 0.0014477577
18.444 18.444 0.014752347 0.008558229 0.004502084
18.454 18.454 0.007421963 0.0012278482 -3.8483832E-4
18.464 18.464 9.158254E-5 -0.0067134015 8.3689205E-4
18.475 18.474 -0.012125723 -0.0030482095 0.0014477577
18.484 18.484 -0.01945611 0.0012278482 -0.002828299
18.494 18.494 -0.017012648 0.009169094 -0.0040500294
18.504 18.504 -0.0029627457 0.015277747 -0.0077152215
18.514 18.514 0.005589366 0.017110344 -0.009547817
18.524 18.524 -0.004184477 0.020775534 -0.009547817
18.535 18.534 -0.010293126 0.014666881 -0.008326086
18.544 18.544 -0.006017074 0.0067256354 -0.011380413
18.555 18.554 -0.0054062083 0.014056016 -0.0077152215
18.564 18.564 -0.0029627457 0.019553803 -0.007104356
18.575 18.574 0.003756769 0.020775534 -0.012602143
18.585 18.584 0.008032829 0.028716784 -0.012602143
18.595 18.594 0.003756769 0.03177111 -0.008936952
18.605 18.604 0.0013133138 0.011001691 -0.012602143
18.614 18.614 0.0031459033 -0.029315416 -0.01809993
18.625 18.624 -0.006017074 -0.054971755 -0.016267335
18.635 18.634 -0.01823438 -0.05436089 -0.013823873
18.644 18.644 -0.015790917 -0.04275445 -0.01809993
18.654 18.654 -0.0047953427 -0.01709811 -0.021154257
18.664 18.664 0.008032829 0.029327646 -0.0168782
18.675 18.674 0.012308884 0.056816585 -0.01809993
18.685 18.684 0.012308884 0.062925234 -0.018710796
18.694 18.694 0.0025350377 0.055594854 -0.012602143
18.704 18.704 -0.0011301488 0.033603705 -0.010158682
18.714 18.714 0.003756769 -6.047487E-4 -0.011991277
18.724 18.724 0.007421963 -0.01954157 -0.009547817
18.734 18.734 0.0068110973 -0.025650224 -0.010158682
18.744 18.744 -0.0011301488 -0.03542407 -0.012602143
18.754 18.754 -0.0035736114 -0.045808777 -0.011991277
18.764 18.764 -0.011514857 -0.045808777 -0.012602143
18.774 18.774 -0.014569186 -0.023206763 -0.011991277
18.784 18.784 -0.00968226 -0.0048808046 -0.009547817
18.794 18.794 -0.0011301488 -0.0030482095 -0.010769548
18.804 18.804 0.005589366 -0.0073242653 -0.010158682
18.814 18.814 0.008032829 -0.009767728 -0.0077152215
18.824 18.824 0.005589366 -0.01954157 -0.011380413
18.836 18.834 0.0031459033 -0.02992628 -0.019932527
18.844 18.844 -0.0029627457 -0.039700124 -0.019321661
18.855 18.854 -0.0011301488 -0.034202337 -0.019321661
18.864 18.864 0.012308884 -0.022595897 -0.011991277
18.874 18.874 0.014141481 -0.018319841 -0.011380413
18.884 18.884 0.014141481 -0.01709811 -0.0034391647
18.894 18.894 0.012308884 0.0030604415 0.0020586234
18.904 18.904 0.007421963 0.018332075 -0.0016065687
18.914 18.914 0.01291975 0.020164669 -0.0040500294
18.924 18.924 0.011087157 0.0067256354 0.0032803528
18.935 18.934 0.005589366 0.00977996 0.0075564105
18.945 18.944 -5.192831E-4 0.017110344 0.0032803528
18.954 18.954 -0.0054062083 0.007947367 -0.0016065687
18.964 18.964 -0.0066279396 -0.0036590751 0.0020586234
18.974 18.974 -0.0072388053 -0.009767728 0.0038912185
18.987 18.984 -0.0047953427 -0.010989457 0.0014477577
18.994 18.994 -0.0017410144 -0.008545997 0.0026694871
19.004 19.004 -0.0029627457 -0.008545997 0.00877814
19.014 19.014 -0.00968226 -0.004269939 0.011832466
19.024 19.024 -0.013347454 0.0012278482 0.006334679
19.034 19.034 -0.015790917 0.005503904 0.0038912185
19.044 19.044 -0.010293126 0.005503904 0.006945545
19.054 19.054 -0.0011301488 -0.0036590751 0.008167274
19.065 19.064 -0.0017410144 -0.009767728 0.0026694871
19.074 19.074 -0.0035736114 -0.014043784 0.0032803528
19.086 19.084 -0.008460537 0.0024495795 0.0020586234
19.094 19.094 -0.012125723 0.018942941 0.0038912185
19.105 19.104 -0.011514857 0.035436302 0.0075564105
19.115 19.114 7.024482E-4 0.035436302 0.010610737
19.128 19.127 0.010476291 0.023218997 0.011221601
19.144 19.144 0.0068110973 0.0067256354 0.011221601
19.155 19.154 -0.007849671 0.008558229 0.0057238135
19.164 19.164 -0.023732163 0.0122234225 0.006945545
19.174 19.174 -0.034727737 0.018942941 0.009389006
19.186 19.184 -0.03839293 0.010390826 0.011832466
19.194 19.194 -0.024953894 0.0012278482 0.009999871
19.204 19.204 -0.014569186 -0.011600323 0.0057238135
19.214 19.214 -0.011514857 -0.049473967 -3.8483832E-4
19.224 19.224 -0.023121297 -0.051306564 0.0026694871
19.235 19.234 -0.03167341 -0.030537145 -0.002828299
19.244 19.244 -0.024953894 -0.008545997 -0.008326086
19.255 19.254 -0.015790917 0.017110344 -0.0034391647
19.264 19.264 -0.0066279396 0.045210145 2.260264E-4
19.274 19.274 -0.0035736114 0.056816585 2.260264E-4
19.285 19.284 -0.0011301488 0.049486205 -9.95703E-4
19.294 19.294 9.158254E-5 0.04154495 0.0014477577
19.306 19.304 -0.00235188 0.014666881 2.260264E-4
19.314 19.314 -0.007849671 -0.008545997 -0.00527176
19.324 19.324 -0.0029627457 -0.04397618 -0.008326086
19.335 19.334 9.158254E-5 -0.06046954 -0.011380413
19.344 19.344 -0.0011301488 -0.061080407 -0.009547817
19.356 19.354 0.003756769 -0.0506957 -0.006493491
19.364 19.364 -5.192831E-4 -0.026871953 -0.0040500294
19.374 19.374 -0.0035736114 -6.047487E-4 -0.0034391647
