gyroscope-calibrated.txt

All values are in radians/second.
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
12.720 12.720 0.0014599785 -0.0018509142 -2.0770077E-4
12.730 12.730 0.0026817098 -6.291829E-4 4.031649E-4
12.740 12.740 0.0020708442 -6.291829E-4 4.031649E-4
12.751 12.750 8.4911287E-4 -0.0018509142 -8.185655E-4
12.761 12.760 8.4911287E-4 5.925484E-4 -2.0770077E-4
12.771 12.770 -3.7261844E-4 -0.0012400486 4.031649E-4
12.781 12.780 -0.0015943497 5.925484E-4 -2.0770077E-4
12.791 12.790 8.4911287E-4 -0.0012400486 0.0010140296
12.801 12.800 0.0020708442 5.925484E-4 -8.185655E-4
12.811 12.810 8.4911287E-4 5.925484E-4 -2.0770077E-4
12.821 12.820 0.0032925755 0.0012034103 -8.185655E-4
12.831 12.830 -0.0015943497 -1.8317252E-5 0.0016248953
12.841 12.840 2.3824722E-4 -6.291829E-4 -8.185655E-4
12.851 12.850 2.3824722E-4 -1.8317252E-5 -0.0014294311
12.861 12.860 8.4911287E-4 -1.8317252E-5 -8.185655E-4
12.871 12.870 2.3824722E-4 5.925484E-4 -8.185655E-4
12.881 12.880 8.4911287E-4 -0.0018509142 4.031649E-4
12.891 12.890 8.4911287E-4 -6.291829E-4 -2.0770077E-4
12.901 12.900 2.3824722E-4 -0.0018509142 -2.0770077E-4
12.911 12.910 0.0014599785 -1.8317252E-5 0.0010140296
12.921 12.920 8.4911287E-4 -1.8317252E-5 -8.185655E-4
12.931 12.930 -9.834841E-4 -6.291829E-4 -2.0770077E-4
12.944 12.940 0.0026817098 -0.0024617799 -2.0770077E-4
12.951 12.950 8.4911287E-4 -1.8317252E-5 -0.0020402968
12.961 12.960 2.3824722E-4 5.925484E-4 -8.185655E-4
12.971 12.970 8.4911287E-4 -6.291829E-4 0.0010140296
12.981 12.980 -9.834841E-4 -6.291829E-4 0.0010140296
12.991 12.990 -3.7261844E-4 -0.0030726455 -2.0770077E-4
13.001 13.000 8.4911287E-4 -0.0012400486 -2.0770077E-4
13.011 13.010 0.0020708442 -0.0012400486 -0.0020402968
13.021 13.020 0.0014599785 -6.291829E-4 -2.0770077E-4
13.031 13.030 2.3824722E-4 -6.291829E-4 0.0016248953
13.042 13.040 8.4911287E-4 -0.0012400486 4.031649E-4
13.051 13.050 2.3824722E-4 -1.8317252E-5 4.031649E-4
13.061 13.060 2.3824722E-4 -0.0018509142 4.031649E-4
13.071 13.070 8.4911287E-4 -0.0018509142 0.0016248953
13.081 13.080 8.4911287E-4 0.0012034103 0.00223576
13.091 13.090 2.3824722E-4 -6.291829E-4 0.0010140296
13.101 13.100 0.0020708442 -0.0012400486 -8.185655E-4
13.111 13.110 -0.002816081 -0.0012400486 4.031649E-4
13.121 13.120 8.4911287E-4 5.925484E-4 4.031649E-4
13.131 13.130 0.0020708442 -0.0012400486 0.0010140296
13.141 13.140 -9.834841E-4 -1.8317252E-5 -8.185655E-4
13.151 13.150 0.0026817098 -1.8317252E-5 0.0010140296
13.161 13.160 0.0014599785 -6.291829E-4 0.0010140296
13.171 13.170 0.0014599785 -0.0030726455 0.0010140296
13.181 13.180 -3.7261844E-4 -0.0012400486 0.0010140296
13.191 13.190 8.4911287E-4 0.0012034103 4.031649E-4
13.201 13.200 -9.834841E-4 -1.8317252E-5 -8.185655E-4
13.211 13.210 -3.7261844E-4 5.925484E-4 -8.185655E-4
13.221 13.220 -9.834841E-4 -0.0012400486 4.031649E-4
13.231 13.230 0.0014599785 -0.0018509142 -0.0020402968
13.241 13.240 8.4911287E-4 5.925484E-4 -0.0026511615
13.251 13.250 -0.0015943497 -6.291829E-4 4.031649E-4
13.261 13.260 -3.7261844E-4 -0.0012400486 -8.185655E-4
13.271 13.270 0.0020708442 -0.0030726455 0.0010140296
13.281 13.280 8.4911287E-4 -0.0012400486 4.031649E-4
13.291 13.290 0.0020708442 -0.0018509142 4.031649E-4
13.301 13.300 -9.834841E-4 -6.291829E-4 -8.185655E-4
13.310 13.310 8.4911287E-4 -6.291829E-4 4.031649E-4
13.320 13.320 0.0014599785 5.925484E-4 -2.0770077E-4
13.330 13.330 -9.834841E-4 -0.0012400486 4.031649E-4
13.340 13.340 8.4911287E-4 0.0012034103 -8.185655E-4
13.350 13.350 8.4911287E-4 -0.0012400486 -8.185655E-4
13.361 13.360 2.3824722E-4 -6.291829E-4 -0.0014294311
13.371 13.370 0.0014599785 -0.0012400486 4.031649E-4
13.381 13.380 2.3824722E-4 -6.291829E-4 0.0010140296
13.391 13.390 -3.7261844E-4 5.925484E-4 -8.185655E-4
13.401 13.400 -3.7261844E-4 -0.0012400486 0.0010140296
13.411 13.410 0.0032925755 -6.291829E-4 -8.185655E-4
13.421 13.420 0.0014599785 5.925484E-4 4.031649E-4
13.431 13.430 -9.834841E-4 -0.0030726455 0.0034574913
13.441 13.440 2.3824722E-4 0.001814276 -8.185655E-4
13.451 13.450 8.4911287E-4 5.925484E-4 4.031649E-4
13.461 13.460 0.0026817098 -0.0024617799 4.031649E-4
13.471 13.470 -3.7261844E-4 -0.0018509142 -2.0770077E-4
13.481 13.480 2.3824722E-4 -1.8317252E-5 -0.0014294311
13.491 13.490 -3.7261844E-4 -0.0012400486 -2.0770077E-4
13.501 13.500 0.0014599785 5.925484E-4 -0.0014294311
13.511 13.510 0.0020708442 0.0012034103 -0.0014294311
13.521 13.520 -3.7261844E-4 0.001814276 4.031649E-4
13.532 13.532 0.0020708442 -0.0012400486 -0.0014294311
13.541 13.540 8.4911287E-4 -0.0018509142 -2.0770077E-4
13.550 13.550 -9.834841E-4 -0.0024617799 -2.0770077E-4
13.561 13.560 -3.7261844E-4 -0.0012400486 0.0010140296
13.570 13.570 8.4911287E-4 -1.8317252E-5 4.031649E-4
13.581 13.580 0.0014599785 -0.0012400486 0.0010140296
13.590 13.590 -9.834841E-4 -6.291829E-4 -0.0020402968
13.600 13.600 0.0014599785 -6.291829E-4 -2.0770077E-4
13.610 13.610 2.3824722E-4 5.925484E-4 -2.0770077E-4
13.620 13.620 -0.0015943497 0.0012034103 -0.0014294311
13.630 13.630 -3.7261844E-4 -1.8317252E-5 -8.185655E-4
13.640 13.640 -9.834841E-4 0.0012034103 -0.0014294311
13.651 13.650 0.0014599785 0.0012034103 -0.0014294311
13.661 13.660 0.0014599785 -6.291829E-4 -2.0770077E-4
13.671 13.670 -9.834841E-4 -0.0012400486 -8.185655E-4
13.680 13.680 -3.7261844E-4 -1.8317252E-5 0.0010140296
13.691 13.690 8.4911287E-4 5.925484E-4 -2.0770077E-4
13.700 13.700 0.0026817098 -1.8317252E-5 -8.185655E-4
13.711 13.710 -8.0020726E-4 7.2081387E-4 0.0028038677
13.721 13.720 0.0010323897 1.0994822E-4 -0.0014721891
13.731 13.730 0.0034758523 1.0994822E-4 -8.6132344E-4
13.741 13.740 0.0016432554 -0.0011117831 -0.0026939195
13.751 13.750 0.002254121 -0.0011117831 -8.6132344E-4
13.761 13.760 4.2152405E-4 7.2081387E-4 -8.6132344E-4
13.772 13.770 0.002254121 1.0994822E-4 -2.5045872E-4
13.781 13.780 0.0010323897 1.0994822E-4 3.6040694E-4
13.791 13.790 0.0016432554 -0.0023335144 -8.6132344E-4
13.801 13.800 0.002254121 -0.0017226487 3.6040694E-4
13.811 13.810 0.0016432554 7.2081387E-4 3.6040694E-4
13.821 13.820 4.2152405E-4 -0.0011117831 -8.6132344E-4
13.831 13.830 -1.893416E-4 -5.0091743E-4 -0.0014721891
13.841 13.840 4.2152405E-4 1.0994822E-4 -2.5045872E-4
13.851 13.850 4.2152405E-4 7.2081387E-4 -2.5045872E-4
13.861 13.860 0.0010323897 -0.0011117831 3.6040694E-4
13.871 13.870 -8.0020726E-4 1.0994822E-4 3.6040694E-4
13.881 13.880 0.0016432554 0.0013316758 -0.0020830547
13.891 13.890 4.2152405E-4 -5.0091743E-4 -8.6132344E-4
13.901 13.900 0.0010323897 7.2081387E-4 3.6040694E-4
13.911 13.910 -8.0020726E-4 -5.0091743E-4 -8.6132344E-4
13.927 13.920 4.2152405E-4 -0.0011117831 3.6040694E-4
13.931 13.930 0.0016432554 -0.0011117831 3.6040694E-4
13.941 13.940 0.0016432554 -0.0017226487 -8.6132344E-4
13.951 13.950 0.0016432554 1.0994822E-4 3.6040694E-4
13.961 13.960 4.2152405E-4 -0.0017226487 -2.5045872E-4
13.971 13.970 4.2152405E-4 -0.0023335144 -8.6132344E-4
13.981 13.980 0.002254121 -5.0091743E-4 9.7127166E-4
13.992 13.990 0.0010323897 -5.0091743E-4 9.7127166E-4
14.001 14.000 4.2152405E-4 -0.0011117831 -2.5045872E-4
14.011 14.010 0.0016432554 -0.0017226487 3.6040694E-4
14.021 14.020 0.0016432554 -0.0011117831 3.6040694E-4
14.031 14.030 0.0016432554 -0.0017226487 3.6040694E-4
14.041 14.040 0.0034758523 -5.0091743E-4 -8.6132344E-4
14.051 14.050 0.0016432554 7.2081387E-4 3.6040694E-4
14.061 14.060 0.002254121 1.0994822E-4 0.0015821373
14.073 14.070 -0.0014110729 -5.0091743E-4 -2.5045872E-4
14.081 14.080 -8.0020726E-4 0.0013316758 -8.6132344E-4
14.091 14.090 -1.893416E-4 7.2081387E-4 9.7127166E-4
14.101 14.100 -8.0020726E-4 -0.0023335144 -2.5045872E-4
14.111 14.110 4.2152405E-4 1.0994822E-4 -0.0020830547
14.121 14.120 -8.0020726E-4 1.0994822E-4 0.0015821373
14.131 14.130 4.2152405E-4 0.0019425415 -0.0014721891
14.141 14.140 -1.893416E-4 1.0994822E-4 3.6040694E-4
14.151 14.150 0.0016432554 -0.0023335144 0.002193002
14.161 14.160 0.0010323897 -5.0091743E-4 0.0015821373
14.171 14.170 0.002254121 -0.0011117831 3.6040694E-4
14.181 14.180 -1.893416E-4 -0.0023335144 -0.0014721891
14.191 14.190 0.0010323897 1.0994822E-4 9.7127166E-4
14.201 14.200 0.0010323897 -5.0091743E-4 9.7127166E-4
14.211 14.210 -8.0020726E-4 0.0013316758 -2.5045872E-4
14.223 14.220 -1.893416E-4 -0.0011117831 -2.5045872E-4
14.232 14.230 4.2152405E-4 0.002553407 3.6040694E-4
14.241 14.240 0.0010323897 7.2081387E-4 3.6040694E-4
14.251 14.250 -1.893416E-4 7.2081387E-4 0.0015821373
14.261 14.260 0.002254121 0.0013316758 -2.5045872E-4
14.271 14.270 0.0010323897 7.2081387E-4 3.6040694E-4
14.281 14.280 4.2152405E-4 -5.0091743E-4 -8.6132344E-4
14.291 14.290 0.0010323897 -5.0091743E-4 -8.6132344E-4
14.301 14.300 0.0034758523 -0.0011117831 9.7127166E-4
14.311 14.310 0.0010323897 1.0994822E-4 -0.0014721891
14.321 14.320 0.0016432554 -0.0011117831 -0.0014721891
14.331 14.330 0.0028649867 -0.0011117831 3.6040694E-4
14.341 14.340 0.0010323897 -5.0091743E-4 3.6040694E-4
14.351 14.350 -8.0020726E-4 1.0994822E-4 -8.6132344E-4
14.361 14.360 0.0016432554 -0.0035552457 -0.0014721891
14.373 14.370 0.0010323897 0.0013316758 3.6040694E-4
14.381 14.380 -1.893416E-4 0.0019425415 3.6040694E-4
14.391 14.390 0.002254121 -0.00294438 9.7127166E-4
14.401 14.400 0.0016432554 -0.0017226487 -8.6132344E-4
14.411 14.410 4.2152405E-4 1.0994822E-4 3.6040694E-4
14.421 14.420 0.0016432554 -0.0011117831 -2.5045872E-4
14.431 14.430 -8.0020726E-4 7.2081387E-4 -8.6132344E-4
14.441 14.440 0.002254121 7.2081387E-4 3.6040694E-4
14.451 14.450 0.0010323897 1.0994822E-4 3.6040694E-4
14.461 14.460 0.0034758523 -0.0017226487 -8.6132344E-4
14.471 14.470 0.0016432554 -0.0017226487 0.0028038677
14.481 14.480 -1.893416E-4 7.2081387E-4 3.6040694E-4
14.491 14.490 -8.0020726E-4 1.0994822E-4 -0.0026939195
14.501 14.500 0.0028649867 0.0013316758 3.6040694E-4
14.511 14.510 -1.893416E-4 -0.0011117831 9.7127166E-4
14.522 14.520 4.2152405E-4 1.0994822E-4 -2.5045872E-4
14.532 14.530 0.002254121 -0.0035552457 0.0015821373
14.544 14.541 -1.893416E-4 0.0013316758 -0.0014721891
14.551 14.551 4.2152405E-4 -5.0091743E-4 9.7127166E-4
14.561 14.561 0.0016432554 -5.0091743E-4 -0.0014721891
14.577 14.570 -1.893416E-4 -0.0011117831 -0.0014721891
14.581 14.580 0.0010323897 7.2081387E-4 0.002193002
14.591 14.590 -8.0020726E-4 1.0994822E-4 -2.5045872E-4
14.601 14.600 0.0016432554 -0.0017226487 3.6040694E-4
14.612 14.610 -8.0020726E-4 7.2081387E-4 0.002193002
14.620 14.620 0.0010323897 -0.0011117831 0.002193002
14.630 14.630 0.0028649867 1.0994822E-4 -8.6132344E-4
14.640 14.640 0.002254121 0.002553407 -2.5045872E-4
14.650 14.650 0.0010323897 7.2081387E-4 3.6040694E-4
14.660 14.660 0.0010323897 1.0994822E-4 3.6040694E-4
14.670 14.670 0.0028649867 -0.0011117831 0.0015821373
14.680 14.680 0.0016432554 -0.00294438 0.0015821373
14.690 14.690 -8.0020726E-4 7.2081387E-4 -2.5045872E-4
14.700 14.700 0.0010323897 -5.0091743E-4 9.7127166E-4
14.710 14.710 4.2152405E-4 1.0994822E-4 0.002193002
14.721 14.720 -8.0020726E-4 1.0994822E-4 0.0015821373
14.730 14.730 0.0016432554 -0.0017226487 -0.0020830547
14.741 14.740 -1.893416E-4 -5.0091743E-4 9.7127166E-4
14.751 14.750 -8.0020726E-4 -0.0011117831 0.0015821373
14.761 14.760 -3.1150877E-4 6.7195296E-4 -0.0010629082
14.771 14.770 2.9935688E-4 -5.4977834E-4 7.696869E-4
14.781 14.780 0.0015210882 -5.4977834E-4 -0.0016737739
14.791 14.790 0.0033536851 0.0012828149 1.5882216E-4
14.801 14.800 2.9935688E-4 6.108731E-5 1.5882216E-4
14.811 14.810 9.1022253E-4 -0.0017715096 7.696869E-4
14.824 14.820 0.0015210882 6.7195296E-4 0.0013805525
14.831 14.830 9.1022253E-4 6.108731E-5 1.5882216E-4
14.841 14.840 0.0015210882 6.7195296E-4 -0.0010629082
14.851 14.850 -9.223744E-4 6.108731E-5 -0.0016737739
14.861 14.860 -9.223744E-4 -0.001160644 -0.0010629082
14.871 14.870 -3.1150877E-4 6.108731E-5 -4.520435E-4
14.881 14.880 -9.223744E-4 -5.4977834E-4 -0.0016737739
14.891 14.890 -0.0021441057 0.0012828149 0.0019914173
14.901 14.900 0.0027428195 6.7195296E-4 7.696869E-4
14.910 14.910 9.1022253E-4 -5.4977834E-4 1.5882216E-4
14.920 14.920 0.0021319538 -0.001160644 -0.0022846395
14.930 14.930 9.1022253E-4 6.108731E-5 -4.520435E-4
14.940 14.940 -3.1150877E-4 -5.4977834E-4 1.5882216E-4
14.952 14.950 0.0015210882 6.108731E-5 -4.520435E-4
14.961 14.960 9.1022253E-4 6.7195296E-4 -0.0010629082
14.971 14.970 2.9935688E-4 6.108731E-5 -4.520435E-4
14.981 14.980 2.9935688E-4 -0.002993241 1.5882216E-4
14.991 14.990 2.9935688E-4 -5.4977834E-4 -0.0016737739
15.001 15.000 -9.223744E-4 -5.4977834E-4 -4.520435E-4
15.011 15.010 0.0021319538 -0.001160644 0.0013805525
15.021 15.020 2.9935688E-4 -0.002993241 -0.0022846395
15.031 15.030 0.0015210882 -5.4977834E-4 7.696869E-4
15.041 15.040 -9.223744E-4 -0.0023823753 -4.520435E-4
15.051 15.050 0.0027428195 -5.4977834E-4 -0.0010629082
15.061 15.060 -9.223744E-4 0.0018936805 -0.0010629082
15.071 15.070 -3.1150877E-4 -0.0017715096 -4.520435E-4
15.081 15.080 9.1022253E-4 -5.4977834E-4 -0.0010629082
15.091 15.090 9.1022253E-4 -0.0017715096 1.5882216E-4
15.101 15.100 0.0027428195 6.7195296E-4 1.5882216E-4
15.111 15.110 9.1022253E-4 6.108731E-5 0.0013805525
15.121 15.120 0.0021319538 -5.4977834E-4 -4.520435E-4
15.131 15.130 0.0015210882 -0.002993241 -0.0016737739
15.141 15.140 -3.1150877E-4 -0.001160644 7.696869E-4
15.151 15.150 0.0015210882 6.108731E-5 1.5882216E-4
15.161 15.160 -3.1150877E-4 6.7195296E-4 -4.520435E-4
15.171 15.170 9.1022253E-4 6.108731E-5 1.5882216E-4
15.181 15.180 -3.1150877E-4 -0.0017715096 -4.520435E-4
15.191 15.190 0.0033536851 -0.002993241 -4.520435E-4
15.201 15.200 9.1022253E-4 -0.001160644 -0.0010629082
15.211 15.210 -3.1150877E-4 -5.4977834E-4 -0.0016737739
15.221 15.220 -9.223744E-4 -0.0023823753 7.696869E-4
15.231 15.230 0.0015210882 -5.4977834E-4 -0.0010629082
15.241 15.240 0.0033536851 6.108731E-5 1.5882216E-4
15.254 15.250 2.9935688E-4 -0.001160644 -0.0010629082
15.261 15.260 9.1022253E-4 -5.4977834E-4 -0.0010629082
15.271 15.270 -9.223744E-4 6.108731E-5 -4.520435E-4
15.281 15.280 2.9935688E-4 6.7195296E-4 -4.520435E-4
15.291 15.290 0.0015210882 6.7195296E-4 -4.520435E-4
15.301 15.300 -3.1150877E-4 -0.001160644 1.5882216E-4
15.311 15.310 2.9935688E-4 6.108731E-5 -0.0010629082
15.321 15.320 -9.223744E-4 -0.002993241 7.696869E-4
15.331 15.330 2.9935688E-4 -0.0036041066 1.5882216E-4
15.341 15.340 9.1022253E-4 6.7195296E-4 -4.520435E-4
15.351 15.350 0.0027428195 -0.001160644 -0.0010629082
15.361 15.360 -9.223744E-4 6.7195296E-4 -4.520435E-4
15.371 15.370 2.9935688E-4 -0.001160644 7.696869E-4
15.381 15.380 2.9935688E-4 -0.001160644 -0.0010629082
15.391 15.390 2.9935688E-4 6.108731E-5 0.0013805525
15.403 15.400 0.0021319538 -5.4977834E-4 0.0013805525
15.411 15.410 2.9935688E-4 6.108731E-5 7.696869E-4
15.421 15.420 9.1022253E-4 6.108731E-5 -0.0010629082
15.431 15.430 0.0015210882 -5.4977834E-4 7.696869E-4
15.441 15.440 0.0015210882 6.108731E-5 1.5882216E-4
15.451 15.450 0.0033536851 -0.001160644 7.696869E-4
15.461 15.460 -0.0027549714 0.0018936805 0.0019914173
15.471 15.470 2.9935688E-4 -0.001160644 7.696869E-4
15.481 15.480 2.9935688E-4 -0.0023823753 1.5882216E-4
15.492 15.490 -0.0021441057 -5.4977834E-4 0.0019914173
15.501 15.500 9.1022253E-4 6.7195296E-4 -0.0016737739
15.511 15.510 0.0015210882 6.108731E-5 -4.520435E-4
15.521 15.520 0.0015210882 -0.0036041066 7.696869E-4
15.531 15.530 -0.0021441057 6.7195296E-4 1.5882216E-4
15.541 15.541 -9.223744E-4 0.0018936805 -4.520435E-4
15.551 15.550 -9.223744E-4 6.108731E-5 -4.520435E-4
15.561 15.560 -9.223744E-4 0.0012828149 -0.0010629082
15.571 15.570 0.0021319538 -0.001160644 1.5882216E-4
15.583 15.580 0.0015210882 -5.4977834E-4 7.696869E-4
15.590 15.590 9.1022253E-4 6.108731E-5 1.5882216E-4
15.601 15.600 9.1022253E-4 6.7195296E-4 -0.0010629082
15.610 15.610 2.9935688E-4 -5.4977834E-4 -4.520435E-4
15.621 15.620 9.1022253E-4 6.108731E-5 0.002602283
15.633 15.630 -0.0021441057 0.0012828149 1.5882216E-4
15.641 15.640 -0.0015332401 6.108731E-5 0.0013805525
15.650 15.650 9.1022253E-4 6.7195296E-4 7.696869E-4
15.660 15.660 -9.223744E-4 6.108731E-5 0.0013805525
15.671 15.670 2.9935688E-4 6.7195296E-4 -4.520435E-4
15.681 15.680 2.9935688E-4 -5.4977834E-4 7.696869E-4
15.691 15.690 0.0021319538 -5.4977834E-4 1.5882216E-4
15.701 15.700 0.0015210882 -5.4977834E-4 7.696869E-4
15.711 15.710 -3.1150877E-4 0.0012828149 1.5882216E-4
15.721 15.720 0.0015210882 -0.001160644 -0.0010629082
15.731 15.730 9.1022253E-4 -5.4977834E-4 0.0013805525
15.740 15.740 9.1022253E-4 -0.001160644 7.696869E-4
15.750 15.750 2.9935688E-4 -5.4977834E-4 -0.0010629082
15.760 15.760 0.0021319538 6.7195296E-4 -0.0010629082
15.770 15.770 0.0021319538 6.108731E-5 -4.520435E-4
15.780 15.780 2.9935688E-4 6.108731E-5 -4.520435E-4
15.790 15.790 0.0015210882 -0.001160644 1.5882216E-4
15.801 15.800 -3.1150877E-4 -5.4977834E-4 1.5882216E-4
15.811 15.810 -1.1605024E-4 9.774789E-5 7.391479E-4
15.821 15.820 0.0011056811 7.0861354E-4 1.2828317E-4
15.831 15.830 0.0011056811 -5.1311776E-4 -4.825825E-4
15.841 15.840 4.948154E-4 7.0861354E-4 -0.0010934472
15.851 15.850 -7.269159E-4 -0.0011239834 -0.0017043129
15.861 15.860 0.0017165467 -5.1311776E-4 1.2828317E-4
15.871 15.870 0.0023274124 -5.1311776E-4 -0.0010934472
15.881 15.880 -0.0013377815 9.774789E-5 -4.825825E-4
15.891 15.890 -0.0013377815 -0.0011239834 -0.0029260432
15.901 15.900 -1.1605024E-4 -5.1311776E-4 0.0013500135
15.911 15.910 0.0017165467 -5.1311776E-4 7.391479E-4
15.921 15.920 4.948154E-4 -0.0011239834 -0.0010934472
15.934 15.930 0.0023274124 -0.0017348491 -4.825825E-4
15.941 15.940 0.0023274124 -0.0023457147 -0.0017043129
15.951 15.950 0.0011056811 9.774789E-5 1.2828317E-4
15.961 15.960 0.0017165467 -0.0017348491 -4.825825E-4
15.971 15.970 -7.269159E-4 9.774789E-5 -4.825825E-4
15.981 15.980 0.0017165467 -0.0017348491 -4.825825E-4
15.991 15.990 -0.0013377815 9.774789E-5 -0.0010934472
16.001 16.000 4.948154E-4 -0.0011239834 -0.0010934472
16.011 16.010 0.0011056811 9.774789E-5 -4.825825E-4
16.021 16.020 4.948154E-4 -0.0017348491 -4.825825E-4
16.031 16.030 0.0011056811 -5.1311776E-4 -0.0010934472
16.041 16.040 0.0017165467 -0.0011239834 -0.0017043129
16.051 16.050 4.948154E-4 7.0861354E-4 1.2828317E-4
16.061 16.060 -7.269159E-4 -5.1311776E-4 0.0019608783
16.071 16.070 0.0011056811 9.774789E-5 -0.0017043129
16.081 16.080 0.0023274124 7.0861354E-4 -4.825825E-4
16.091 16.090 -0.0013377815 7.0861354E-4 -0.0010934472
16.101 16.100 4.948154E-4 7.0861354E-4 1.2828317E-4
16.111 16.110 0.002938278 9.774789E-5 -4.825825E-4
16.121 16.120 0.002938278 -0.0011239834 0.0019608783
16.131 16.130 -1.1605024E-4 0.0019303411 -4.825825E-4
16.141 16.140 -1.1605024E-4 7.0861354E-4 -4.825825E-4
16.151 16.150 -7.269159E-4 -5.1311776E-4 -0.0017043129
16.161 16.160 -1.1605024E-4 -5.1311776E-4 -0.0017043129
16.171 16.170 0.0017165467 -0.0011239834 -4.825825E-4
16.181 16.180 -1.1605024E-4 7.0861354E-4 0.0013500135
16.191 16.190 4.948154E-4 -0.0017348491 -0.0017043129
16.201 16.200 0.002938278 0.0013194755 1.2828317E-4
16.211 16.210 0.0017165467 -0.0011239834 0.0013500135
16.221 16.220 0.0023274124 -5.1311776E-4 -0.0010934472
16.231 16.230 0.0011056811 0.0013194755 -0.0010934472
16.241 16.240 0.0017165467 7.0861354E-4 1.2828317E-4
16.251 16.250 0.0011056811 -0.0017348491 1.2828317E-4
16.261 16.260 0.0023274124 -0.0011239834 -0.0010934472
16.271 16.270 0.0011056811 7.0861354E-4 0.0013500135
16.283 16.280 0.0011056811 9.774789E-5 -4.825825E-4
16.291 16.290 0.0011056811 7.0861354E-4 -0.0010934472
16.301 16.300 0.002938278 -0.0011239834 -0.0023151785
16.311 16.310 4.948154E-4 -5.1311776E-4 -0.0017043129
16.321 16.320 -0.0019486472 -5.1311776E-4 -0.0010934472
16.331 16.330 -7.269159E-4 -0.0017348491 1.2828317E-4
16.341 16.340 4.948154E-4 -0.0023457147 1.2828317E-4
16.351 16.350 0.0023274124 -0.0017348491 -0.0029260432
16.361 16.360 4.948154E-4 -5.1311776E-4 -0.0029260432
16.371 16.370 -1.1605024E-4 9.774789E-5 7.391479E-4
16.381 16.380 0.0023274124 -0.0017348491 7.391479E-4
16.391 16.390 -7.269159E-4 -0.0023457147 1.2828317E-4
16.401 16.400 0.0023274124 -0.0017348491 -0.0017043129
16.411 16.410 -7.269159E-4 -5.1311776E-4 7.391479E-4
16.421 16.420 0.0017165467 9.774789E-5 -0.0017043129
16.431 16.430 0.0017165467 -0.0017348491 -0.0010934472
16.441 16.440 -1.1605024E-4 -5.1311776E-4 7.391479E-4
16.451 16.450 -0.0025595129 -0.0011239834 -0.0017043129
16.460 16.460 -1.1605024E-4 7.0861354E-4 -4.825825E-4
16.470 16.470 0.0017165467 7.0861354E-4 1.2828317E-4
16.480 16.480 4.948154E-4 -5.1311776E-4 1.2828317E-4
16.490 16.490 4.948154E-4 0.0013194755 1.2828317E-4
16.500 16.500 0.0035491437 -0.0011239834 -0.0010934472
16.510 16.510 -0.0013377815 -0.0011239834 -0.0017043129
16.521 16.520 0.0011056811 -0.0023457147 7.391479E-4
16.530 16.530 4.948154E-4 0.0025412068 -0.0010934472
16.541 16.540 0.0017165467 -0.0017348491 -4.825825E-4
16.550 16.550 0.0011056811 -0.0023457147 7.391479E-4
16.565 16.560 0.0017165467 -0.0011239834 0.0013500135
16.571 16.571 -1.1605024E-4 7.0861354E-4 7.391479E-4
16.581 16.580 0.0017165467 9.774789E-5 7.391479E-4
16.590 16.590 0.0023274124 -0.0011239834 -0.0010934472
16.600 16.600 4.948154E-4 9.774789E-5 1.2828317E-4
16.611 16.610 0.0023274124 -5.1311776E-4 -4.825825E-4
16.620 16.620 0.002938278 -0.0011239834 -0.0010934472
16.630 16.630 4.948154E-4 -0.0011239834 7.391479E-4
16.640 16.640 -1.1605024E-4 9.774789E-5 1.2828317E-4
16.650 16.650 0.0017165467 -5.1311776E-4 0.0019608783
16.660 16.660 0.0011056811 -5.1311776E-4 -4.825825E-4
16.670 16.670 0.0035491437 0.0013194755 0.0013500135
16.680 16.680 4.948154E-4 9.774789E-5 -4.825825E-4
16.690 16.690 4.948154E-4 7.0861354E-4 7.391479E-4
16.701 16.700 -1.1605024E-4 0.0013194755 -0.0029260432
16.711 16.710 0.0017165467 -0.0017348491 1.2828317E-4
16.721 16.720 0.0017165467 -0.0023457147 1.2828317E-4
16.731 16.730 0.0023274124 -0.0011239834 -4.825825E-4
16.741 16.740 0.0023274124 9.774789E-5 -4.825825E-4
16.751 16.750 4.948154E-4 -0.0011239834 0.0019608783
16.761 16.760 -1.1605024E-4 -0.0023457147 -0.0010934472
16.771 16.770 4.948154E-4 7.0861354E-4 7.391479E-4
16.781 16.780 4.948154E-4 -0.0017348491 -0.0010934472
16.791 16.790 0.0023274124 -0.0011239834 -0.0010934472
16.801 16.800 -1.1605024E-4 0.0019303411 -4.825825E-4
16.811 16.810 4.948154E-4 -0.0011239834 0.0013500135
16.821 16.820 4.948154E-4 9.774789E-5 1.2828317E-4
16.831 16.830 0.0011056811 9.774789E-5 1.2828317E-4
16.841 16.840 -1.1605024E-4 0.0013194755 1.2828317E-4
16.851 16.850 4.948154E-4 0.0019303411 0.0019608783
16.861 16.860 0.002156362 -4.7036633E-4 -2.6267394E-4
16.871 16.870 -0.0021196976 1.4049932E-4 -8.7353867E-4
16.881 16.880 9.3463063E-4 -0.0016920976 3.481917E-4
16.891 16.890 0.0015454963 0.0013622269 -0.00209527
16.901 16.900 3.2376498E-4 -0.0016920976 -8.7353867E-4
16.912 16.910 -2.8710067E-4 0.0013622269 -8.7353867E-4
16.921 16.920 9.3463063E-4 -0.001081232 -2.6267394E-4
