rotation-vector.txt

Estimated-heading-accuracy is in radians. The rotation vector represents the orientation of the device as a combination of an angle and an axis, in which the device has rotated through an angle θ around an axis <x, y, z>. The reference coordinate system is defined as a direct orthonormal basis, where: X is defined as the vector product Y.Z (It is tangential to the ground at the device's current location and roughly points East). Y is tangential to the ground at the device's current location and points towards magnetic north. Z points towards the sky and is perpendicular to the ground.
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x*sin(θ/2) y*sin(θ/2) z*sin(θ/2) cos(θ/2) estimated-heading-accuracy
3.924 3.923 0.055899993 0.013719876 9.0432214E-4 0.9983417 0.0
3.935 3.933 0.055936467 0.01368598 8.500091E-4 0.9983402 0.0
3.944 3.943 0.05603626 0.013668578 8.2458335E-4 0.9983349 0.0
3.954 3.953 0.056137934 0.013696174 7.7421364E-4 0.99832886 0.0
3.963 3.963 0.056173857 0.013709439 7.176688E-4 0.9983266 0.0
3.974 3.973 0.056152873 0.013670336 6.6578377E-4 0.99832845 0.0
3.983 3.983 0.05610155 0.013581297 6.494363E-4 0.99833244 0.0
3.994 3.993 0.056091588 0.013464147 6.5929553E-4 0.9983347 0.0
4.003 4.003 0.056149602 0.013410376 6.9303554E-4 0.99833214 0.0
4.014 4.013 0.05621074 0.013471699 7.121471E-4 0.99832785 0.0
4.024 4.023 0.056278426 0.013592747 7.028558E-4 0.9983224 0.0
4.035 4.033 0.056308314 0.013643019 3.5417313E-4 0.9983202 0.0
4.043 4.043 0.056215957 0.0136328675 4.6285364E-5 0.9983255 0.0
4.054 4.053 0.056111585 0.013639611 -2.422545E-4 0.99833137 0.0
4.064 4.063 0.05601084 0.013622554 -5.320105E-4 0.99833715 0.0
4.075 4.073 0.05594493 0.013570565 -7.7764574E-4 0.9983414 0.0
4.087 4.083 0.055907365 0.013500988 -9.885457E-4 0.9983443 0.0
4.094 4.093 0.055854347 0.01348394 -0.0011903946 0.99834716 0.0
4.103 4.103 0.055786256 0.013520488 -0.0014013429 0.99835026 0.0
4.113 4.113 0.05571373 0.01354731 -0.0019268186 0.99835306 0.0
4.124 4.123 0.05566121 0.013553609 -0.002389803 0.9983549 0.0
4.134 4.133 0.05564407 0.013560468 -0.0028180804 0.9983547 0.0
4.144 4.143 0.055686332 0.0135407755 -0.0032191174 0.9983513 0.0
4.153 4.153 0.055713795 0.013594969 -0.0032431677 0.99834895 0.0
4.164 4.163 0.055700127 0.013588184 -0.0032609506 0.9983498 0.0
4.173 4.173 0.0556904 0.01354198 -0.0036317653 0.99834967 0.0
4.184 4.183 0.055675857 0.01359154 -0.0039959713 0.9983485 0.0
4.193 4.193 0.0556655 0.013737184 -0.004356053 0.99834543 0.0
4.203 4.203 0.055658687 0.013863352 -0.0047005317 0.9983426 0.0
4.216 4.213 0.055673394 0.013949446 -0.0050294865 0.99833894 0.0
4.223 4.223 0.0556434 0.013997727 -0.005348795 0.99833834 0.0
4.233 4.233 0.055541113 0.014000737 -0.005630817 0.9983424 0.0
4.243 4.243 0.055342343 0.013880308 -0.005878132 0.9983537 0.0
4.253 4.253 0.055115156 0.013691463 -0.0060672536 0.9983677 0.0
4.263 4.263 0.055036146 0.013561563 -0.0062067797 0.998373 0.0
4.273 4.273 0.055073097 0.013589808 -0.0059952238 0.99837184 0.0
4.283 4.283 0.055146433 0.013723401 -0.0058055404 0.9983671 0.0
4.296 4.293 0.055177614 0.013829404 -0.0060079903 0.9983628 0.0
4.303 4.303 0.05516004 0.013902909 -0.006215403 0.9983614 0.0
4.313 4.313 0.055122353 0.013946759 -0.0064202193 0.9983616 0.0
4.323 4.323 0.055079054 0.013947382 -0.0066048186 0.9983628 0.0
4.335 4.333 0.05505704 0.013930423 -0.0067685293 0.99836314 0.0
4.343 4.343 0.055069238 0.013872796 -0.006934478 0.99836206 0.0
4.353 4.353 0.055080708 0.013924041 -0.0067796567 0.9983618 0.0
4.367 4.363 0.055077795 0.014036805 -0.0066376887 0.99836135 0.0
4.373 4.373 0.054963198 0.014365428 -0.0065430747 0.9983636 0.0
4.383 4.383 0.0548272 0.014601413 -0.006518826 0.9983678 0.0
