@ HyperIMU -ianovir - 2018
@ Date:Thu Apr 23 11:25:37 GMT+02:00 2020, Sampling Rate:10ms

timestamp,K6DS3TR_Accelerometer.x,K6DS3TR_Accelerometer.y,K6DS3TR_Accelerometer.z,YAS537_Uncalibrated_Magnetometer.x,YAS537_Uncalibrated_Magnetometer.y,YAS537_Uncalibrated_Magnetometer.z,K6DS3TR_Uncalibrated_Gyroscope.x,K6DS3TR_Uncalibrated_Gyroscope.y,K6DS3TR_Uncalibrated_Gyroscope.z,Screen_Orientation_Sensor.x,Screen_Orientation_Sensor.y,Screen_Orientation_Sensor.z,Samsung_Orientation_Sensor.x,Samsung_Orientation_Sensor.y,Samsung_Orientation_Sensor.z
1587633938130,-0.37948096,0.6979098,9.781511,-38.6,-225.79999,-34.4,-0.0720821,0.059253927,0.062308256,-1.0,0.0,0.0,14.752015,-4.0777016,-2.221443
1587633938143,-0.40342298,0.7206547,9.746795,-38.6,-225.79999,-34.4,-0.0720821,0.059253927,0.062308256,-1.0,0.0,0.0,15.20017,-4.224522,-2.369683
1587633938154,-0.40342298,0.7206547,9.746795,-38.6,-225.79999,-34.4,-0.0720821,0.059253927,0.062308256,-1.0,0.0,0.0,15.20017,-4.224522,-2.369683
1587633938165,-0.31124622,0.7541735,9.585187,-38.6,-225.9,-34.4,-0.004886922,0.077579886,0.080634214,-1.0,0.0,0.0,15.226235,-4.4964294,-1.8600274
1587633938175,-0.30047232,0.81881696,9.531317,-38.6,-226.0,-34.5,0.002443461,0.056199603,0.08368854,-1.0,0.0,0.0,15.182919,-4.9079614,-1.8055891
1587633938187,-0.29688102,0.82001406,9.625888,-38.6,-226.0,-34.5,0.03359759,-6.1086525E-4,0.05681047,-1.0,0.0,0.0,14.3457365,-4.866842,-1.7665406
1587633938197,-0.2813187,0.7721301,9.712079,-38.5,-226.09999,-34.4,0.043982297,-0.01038471,0.03970624,-1.0,0.0,0.0,14.315329,-4.544004,-1.6592307
1587633938208,-0.260968,0.8702923,9.737218,-38.5,-226.09999,-34.4,0.032375857,-0.0067195175,0.013439035,-1.0,0.0,0.0,14.089017,-5.1055965,-1.5352191
1587633938219,-0.260968,0.81522566,9.8916445,-38.5,-226.2,-34.4,0.050701816,0.014049901,0.014660766,-1.0,0.0,0.0,14.091056,-4.7098885,-1.5112652
1587633938230,-0.17836803,0.557849,10.031705,-38.399998,-226.29999,-34.5,0.11301007,0.03481932,0.040317107,-1.0,0.0,0.0,13.8918,-4.7751784,-1.4995124
1587633938241,-0.28491,0.712275,10.135853,-38.399998,-226.29999,-34.5,0.16493362,0.039095376,0.047647487,-1.0,0.0,0.0,13.6801605,-4.9888334,-1.4990383
1587633938252,-0.2669535,0.7577648,10.061633,-38.399998,-226.4,-34.4,0.1881465,0.0580322,0.032986723,-1.0,0.0,0.0,13.673212,-5.1178823,-1.5115777
1587633938263,-0.19991584,0.7565677,9.949105,-38.399998,-226.4,-34.4,0.19364429,0.06352998,0.03176499,-1.0,0.0,0.0,13.666908,-5.2476845,-1.5259628
1587633938272,-0.11611878,0.81402856,9.793482,-38.399998,-226.5,-34.5,0.19120082,0.07452556,0.030543262,-1.0,0.0,0.0,13.661035,-5.3745112,-1.5436475
1587633938283,-0.093373865,0.8858546,9.750386,-38.399998,-226.5,-34.5,0.18325958,0.086132,0.032986723,-1.0,0.0,0.0,13.6635475,-5.49744,-1.5647314
1587633938294,-0.12330139,1.0247183,9.500193,-38.3,-226.59999,-34.5,0.17592919,0.1020145,0.018936822,-1.0,0.0,0.0,13.663725,-5.619835,-1.5939587
1587633938307,-0.12569559,0.9995792,9.49301,-38.3,-226.59999,-34.5,0.09712757,0.040927973,0.009162978,-1.0,0.0,0.0,13.640501,-5.726074,-1.6008984
1587633938317,-0.12330139,1.0426749,9.646238,-38.3,-226.7,-34.5,0.069027774,0.057421334,0.012217305,-1.0,0.0,0.0,13.644914,-5.8087215,-1.5941352
1587633938334,-0.2705448,1.021127,9.506178,-38.3,-226.79999,-34.5,0.04642576,0.050701816,0.036651913,-1.0,0.0,0.0,13.614303,-5.934046,-1.5957634
1587633938344,-0.35194764,1.2964603,9.404425,-38.3,-226.79999,-34.5,0.045814894,0.059864793,0.06352998,-1.0,0.0,0.0,13.579505,-5.9986477,-1.6031793
1587633938356,-0.2657564,1.4317327,9.344569,-38.3,-226.79999,-34.6,0.09590584,0.015271631,-0.015271631,-1.0,0.0,0.0,13.571095,-6.0799875,-1.6095531
1587633938366,-0.23343466,1.3874398,9.431957,-38.3,-226.79999,-34.6,0.115453534,-0.014049901,-0.059864793,-1.0,0.0,0.0,13.568969,-6.179609,-1.5975946
1587633938375,-0.25019407,1.1647792,9.52174,-38.2,-227.0,-34.6,0.115453534,-0.014049901,-0.059864793,-1.0,0.0,0.0,13.614326,-6.290155,-1.5724944
1587633938389,-0.2681506,0.90381116,9.5013895,-38.2,-227.0,-34.6,0.13255776,-0.07391469,-0.05375614,-1.0,0.0,0.0,13.583117,-6.400967,-1.5373021
1587633938399,-0.30286652,0.92535895,9.647436,-38.2,-227.09999,-34.6,0.1282817,-0.095294975,-0.039095376,-1.0,0.0,0.0,13.625238,-6.513527,-1.4806678
1587633938410,-0.3854665,1.0175357,9.7958765,-38.2,-227.2,-34.7,0.07941248,-0.08735373,-0.034208454,-1.0,0.0,0.0,13.532837,-6.6218286,-1.4132115
1587633938421,-0.29688102,1.067814,9.958682,-38.2,-227.2,-34.7,0.028710667,-0.047647487,-0.032375857,-1.0,0.0,0.0,13.44838,-6.761067,-1.3067453
1587633938432,-0.20949265,1.0510546,9.938332,-38.2,-227.29999,-34.7,-0.03848451,-0.0067195175,-0.018325957,-1.0,0.0,0.0,13.468255,-6.76988,-1.29127
1587633938442,-0.23223756,1.1336545,9.89763,-38.2,-227.29999,-34.7,-0.09773844,0.02687807,-0.002443461,-1.0,0.0,0.0,13.360947,-6.746643,-1.29298
1587633938455,-0.2789245,1.1875241,9.78989,-38.2,-227.4,-34.8,-0.1282817,0.05131268,-0.0012217305,-1.0,0.0,0.0,13.369547,-6.708701,-1.308133
1587633938465,-0.3172317,1.1384429,9.751583,-38.2,-227.4,-34.8,-0.1386664,0.059253927,-0.0030543262,-1.0,0.0,0.0,13.304573,-6.666018,-1.3282403
1587633938476,-0.30406362,1.0654198,9.662998,-38.2,-227.5,-34.9,-0.1337795,0.07269296,0.010995574,-1.0,0.0,0.0,13.306066,-6.626925,-1.3549478
1587633938486,-0.31004912,1.0965444,9.554062,-38.2,-227.5,-34.9,-0.087964594,0.04520403,0.03970624,-1.0,0.0,0.0,13.261046,-6.597865,-1.3769985
1587633938499,-0.34356794,1.1767502,9.372103,-38.2,-227.59999,-34.9,-0.050701816,-0.009162978,0.029321533,-1.0,0.0,0.0,13.246729,-6.5877275,-1.3870509
1587633938510,-0.34117374,1.1264719,9.390059,-38.2,-227.7,-35.0,-0.017104227,-0.04642576,0.02443461,-1.0,0.0,0.0,13.223072,-6.5993543,-1.3677316
1587633938520,-0.3196259,1.0821792,9.718064,-38.2,-227.7,-35.0,-0.009162978,-0.03970624,0.014049901,-1.0,0.0,0.0,13.218782,-6.628998,-1.3288013
1587633938530,-0.31244332,1.0702082,9.827001,-38.3,-227.79999,-34.9,-0.03970624,-0.0018325958,0.004276057,-1.0,0.0,0.0,13.191033,-6.6615915,-1.2953252
1587633938542,-0.30406362,1.0869676,9.728839,-38.3,-227.79999,-34.9,-0.07696902,0.02076942,0.004886922,-1.0,0.0,0.0,13.218891,-6.6685205,-1.2858505
1587633938552,-0.2813187,1.0773908,9.630676,-38.3,-227.79999,-35.0,-0.08979719,0.028710667,0.0018325958,-1.0,0.0,0.0,13.226673,-6.6541095,-1.2917095
1587633938564,-0.25378537,1.1049241,9.611523,-38.3,-227.79999,-35.0,-0.081855945,0.022602014,0.0030543262,-1.0,0.0,0.0,13.2457695,-6.6448393,-1.2930976
1587633938574,-0.25977087,1.1611878,9.68694,-38.3,-227.9,-34.9,-0.06169739,0.004276057,0.007941248,-1.0,0.0,0.0,13.250254,-6.648091,-1.2831565
1587633938586,-0.20350714,1.1659763,9.7240505,-38.3,-227.9,-34.9,-0.040927973,0.010995574,0.015882496,-1.0,0.0,0.0,13.26228,-6.6629066,-1.2706903
1587633938597,-0.17357962,1.1839328,9.743204,-38.3,-228.0,-35.0,-0.053145275,0.031154128,0.021991149,-1.0,0.0,0.0,13.262131,-6.6794076,-1.261419
